plot_name	sample_name	colony_points	theta	psi	elevation	plane_i,	plane_j	plane_k	axis_i	axis_j	axis_k
cur_kal_05m_20200214	KP0950_AC_WP05	10676	-13.001757785587335	10.581686151159293	16.541911625092723	-0.22134393145493694	0.17908218741555992	0.9586117223143741	0.17908218741555992	0.22134393145493694	-0.0
cur_kal_05m_20200214	KP0952_HU_WP05	57	19.014395903209522	51.7165844632624	52.706633929285736	0.20879712350505691	0.7676545076610652	0.6058962931753763	0.7676545076610652	-0.20879712350505691	0.0
cur_kal_05m_20200214	KP0954_HU_WP05	15	-64.28428789022865	44.03998789222207	113.58507250313909	0.8307846389687875	-0.3869220221317518	-0.4001102753529049	0.3869220221317518	0.8307846389687875	-0.0
cur_kal_05m_20200214	KP0955_HU_WP05	39	-60.15137421267353	-67.73302509203296	108.43349109426525	0.5510377337359572	0.7722516952264252	-0.31620362935781265	-0.7722516952264252	0.5510377337359572	0.0
cur_kal_05m_20200214	KP0956_HU_WP05	84	2.262527468038266	11.889812326907638	12.091278467579597	0.038632588049495674	0.20587638992488486	0.9778151334542203	0.20587638992488486	-0.038632588049495674	0.0
cur_kal_05m_20200214	KP0957_HU_WP05	5	-27.24441175741657	65.8156371180164	66.36851160042558	-0.2064031818630134	0.8925888936166817	0.4008525832634387	0.8925888936166817	0.2064031818630134	-0.0
cur_kal_05m_20200214	KP0958_HU_WP05	45	-29.7001324810268	27.54551652150101	37.700819151594885	-0.451303373078635	0.41267956287136326	0.7912147899503312	0.41267956287136326	0.451303373078635	-0.0
cur_kal_05m_20200214	KP0962_AC_WP05	5204	27.562218524356368	39.05579127404884	43.97297272700656	0.37562897706901865	0.5839363865395153	0.7196674009994176	0.5839363865395153	-0.37562897706901865	0.0
cur_kal_05m_20200214	KP0963_HU_WP05	194	5.829851216653645	-38.12106720383545	38.354881974657836	0.08006713544824566	-0.6153432441275392	0.7841823421422521	-0.6153432441275392	-0.08006713544824566	0.0
cur_kal_05m_20200214	KP0965_AC_WP05	75	69.64654963699098	-33.62989434330535	70.1925332396125	0.9134393160289495	-0.22539333491937	0.33886053252996234	-0.22539333491937	-0.9134393160289495	0.0
cur_kal_05m_20200214	KP0966_AC_WP05	1806	58.89460511215658	-40.915268730461705	61.86775545839223	0.7814617750377469	-0.4086532391258854	0.4715082441556837	-0.4086532391258854	-0.7814617750377469	0.0
cur_kal_05m_20200214	KP0968_HU_WP05	8	49.00135562059772	40.82504533642469	55.19797531160496	0.6565956129206606	0.49308731796361355	0.5707425846708761	0.49308731796361355	-0.6565956129206606	0.0
cur_kal_05m_20200214	KP0969_HU_WP05	12	11.358764049306616	55.994842354036265	56.23616723246003	0.1116468899774539	0.8238043554556266	0.5557709563216686	0.8238043554556266	-0.1116468899774539	0.0
cur_kal_05m_20200214	KP0970_HU_WP05	104	29.786717161841405	-11.54199000696934	31.288554771849938	0.4891495532965138	-0.1745150229166067	0.8545625906194568	-0.1745150229166067	-0.4891495532965138	0.0
cur_kal_05m_20200214	KP0971_HU_WP05	160	26.295459485816977	-11.97622279839479	28.268631756997205	0.4352003854205457	-0.1868244036569209	0.8807367749379177	-0.1868244036569209	-0.4352003854205457	0.0
cur_kal_05m_20200214	KP0972_HU_WP05	151	25.632566190609133	-10.25102380106068	27.147343725547536	0.42696005948503557	-0.16092499616756667	0.8898360822157098	-0.16092499616756667	-0.42696005948503557	0.0
cur_kal_05m_20200214	KP0973_HU_WP05	223	56.21733562979492	-30.444628072680022	58.0934912367808	0.7900328014956491	-0.3106431478304121	0.5285347739429723	-0.3106431478304121	-0.7900328014956491	0.0
cur_kal_05m_20200214	KP0974_AC_WP05	3842	17.698684653884765	-62.40165357602931	117.27678117311268	-0.14624721464829038	0.8766884108145657	-0.4582894091630833	-0.8766884108145657	-0.14624721464829038	0.0
cur_kal_05m_20200214	KP0975_AC_WP05	503	-25.843330063448864	54.85106350522377	56.32039282025981	-0.26859668754896615	0.7876115938407444	0.5545482816539652	0.7876115938407444	0.26859668754896615	-0.0
cur_kal_05m_20200214	KP0976_AC_WP05	43	56.02888175370313	-23.786735922095048	57.14184920716238	0.8052551108900623	-0.2391479098758313	0.5425610413469206	-0.2391479098758313	-0.8052551108900623	0.0
cur_kal_05m_20200214	KP0977_AC_WP05	139	19.73551866746907	57.31785155314244	57.98624410235356	0.19018230758398139	0.8263174029475266	0.5301228531841338	0.8263174029475266	-0.19018230758398139	0.0
cur_kal_05m_20200214	KP0978_AC_WP05	5474	-76.25781691449963	-10.092987801620355	103.72967357708828	0.9705072442917282	0.0422469530484694	-0.23734128114467648	-0.0422469530484694	0.9705072442917282	0.0
cur_kal_05m_20200214	KP0979_HU_WP05	100	-36.43262816720239	28.203146542179976	42.37668211868158	-0.5452881313223967	0.39615562590276004	0.7387297028714367	0.39615562590276004	0.5452881313223967	-0.0
cur_kal_05m_20200214	KP0980_HU_WP05	57	20.38267847107256	45.930325305532925	47.66925004094716	0.25020698434966826	0.6956409191876624	0.673409367720994	0.6956409191876624	-0.25020698434966826	0.0
cur_kal_05m_20200214	KP0981_AC_WP05	3954	-60.5296226906813	32.023925574092466	118.04833721029756	0.8321079801438901	-0.2940968400309312	-0.4702162885999124	0.2940968400309312	0.8321079801438901	-0.0
cur_kal_05m_20200214	KP0982_AC_WP05	11621	-18.072129657108874	-49.12738045456458	129.78828130172204	0.20882424237939642	0.7394952133765679	-0.6399525491689328	-0.7394952133765679	0.20882424237939642	0.0
