,x,y,z
KP0051_AC_SB10,0.626780018713562,40.493787262700685,-8.836563142825526
KP0052_AC_SB10,0.41144554835855957,41.25681220412759,-9.56535472319895
KP0053_AC_SB10,-0.7497231595643559,40.78640397884988,-9.145223845821379
KP0054_AC_SB10,-0.9417432749789263,40.11089542227411,-8.7887180808589
KP0056_AC_SB10,-1.2356281694539974,40.65735574268455,-9.702730657369418
KP0057_AC_SB10,-2.0469774073407856,40.88809251342604,-9.860075679452171
KP0058_AC_SB10,0.551049912346794,36.177634494645716,-8.345974588074707
KP0059_AC_SB10,0.41116806448524157,35.97101998552702,-9.444101087477886
KP0061_AC_SB10,-2.341524750034433,34.859295129800685,-8.240031838996089
KP0062_AC_SB10,-2.859987709916965,34.73686518091212,-8.724770982483866
KP0064_AC_SB10,2.7496436296463407,29.82908508321946,-8.46031732904293
KP0065_AC_SB10,3.2348808460444936,28.360015883544676,-9.035242360941906
KP0066_AC_SB10,2.759162741320703,27.65269722287748,-10.125265426208204
KP0067_LM_SB10,3.7635295247872564,27.290945466969312,-9.457522067301511
KP0068_AC_SB10,4.37865039099933,28.486940834080936,-10.019636276659655
KP0069_AC_SB10,4.049967465101551,29.807179268315856,-9.45723032650271
KP0070_AC_SB10,5.982138490490648,28.430428248038435,-11.573048066907777
KP0071_AC_SB10,7.24358616569135,29.022449287536414,-10.71032911461397
KP0072_AC_SB10,6.670437911140707,29.697849420292503,-9.799233285869501
KP0073_HU_SB10,7.235276140037771,31.480427632316342,-8.196464384570248
KP0074_AC_SB10,3.8408925647368846,31.27718812434557,-8.448072234204256
KP0076_AC_SB10,3.787159869871307,31.79591988023979,-8.93137949781943
KP0077_AC_SB10,3.4080897492965945,31.941930183138368,-8.483747984745566
KP0078_AC_SB10,5.023773718267715,32.8220368341869,-7.824726144376635
KP0079_LM_SB10,4.083570557777883,33.52497128795877,-7.468827478741909
KP0082_AC_SB10,4.353222125832966,36.40841150821953,-7.0052926631614945
KP0083_AC_SB10,3.619207086464306,36.59196594108529,-7.422981806980675
KP0084_AC_SB10,3.546165852374148,36.30527323649925,-8.245951625504203
KP0085_AC_SB10,3.1014553484348317,35.030524942189814,-8.249416155596217
KP0086_LM_SB10,2.3898287579303177,35.04258262771999,-8.476236583661484
KP0087_AC_SB10,2.741281783046175,36.622858697185556,-8.46878439181457
KP0088_AC_SB10,0.8492175416012608,36.304407606811964,-7.956707195892751
KP0089_AC_SB10,4.270022913515072,39.07063293368678,-7.3599448950298285
KP0090_AC_SB10,3.3200040567625604,38.61104200133517,-7.780913052094381
KP0091_HU_SB10,3.288388524274126,38.384617300105944,-8.428194038015507
KP0092_HU_SB10,4.576256821755715,39.62116884368546,-7.532968205044511
KP0093_HU_SB10,4.444409413987989,39.61365207662779,-7.9188278309014235
KP0094_HU_SB10,4.277446101798765,39.799376991049826,-8.036796080806196
KP0095_AC_SB10,3.778609072176399,39.96434497504767,-8.031244923601175
KP0098_AC_SB10,2.7930412289133666,40.01309580151091,-7.256553959459524
KP0099_AC_SB10,-8.380596483600472,55.448418588046586,-9.267609793854167
KP0100_AC_SB10,-4.096594992878549,55.94725482192058,-9.876640408758142
KP0101_AC_SB10,-6.464022447727419,50.95632668478436,-7.570324755428956
KP0102_AC_SB10,-2.4458598870893087,47.905462545170415,-8.61253407086261
KP0103_AC_SB10,-1.7410173400728368,47.39119567420459,-9.385164624523707
KP0104_AC_SB10,-2.7422660861329637,46.58773802284798,-8.48032107862629
KP0105_AC_SB10,-3.8216543432719874,46.73461251884547,-8.656067278811276
KP0107_AC_SB10,1.1751478759479523,44.19994376383721,-10.502362124941772
KP0108_AC_SB10,0.6605000117450557,44.8910611978946,-11.077558959705147
KP0109_LM_SB10,0.5933519320307826,44.586556198266415,-11.915449109071591
KP0112_AC_SB10,0.6571467747007462,46.81592242183224,-10.750052585548369
KP0113_LM_SB10,0.5455432275229233,53.45520563699022,-13.216330444652254
KP0116_AC_SB10,-4.025285568712114,60.01506925388368,-11.062545341753953
KP0117_AC_SB10,-4.879068754136325,91.26002277882826,-11.677823550295138
KP0119_AC_SB10,-10.141753121927628,88.17015273867084,-8.851151069495362
KP0121_AC_SB10,-5.392691615480229,89.87305051606496,-10.974873806483437
KP0122_AC_SB10,-11.0929062439072,78.48906569486653,-8.492372706422987
KP0123_AC_SB10,-2.093800845298978,80.02226224188286,-9.999647852819649
KP0124_AC_SB10,-4.841017022078632,80.47156845516338,-10.06307701846783
KP0125_AC_SB10,-5.460437988947079,80.80544064880459,-10.744299465731988
KP0126_AC_SB10,-2.4371940559014584,90.23989271473384,-11.562038149608867
KP0127_AC_SB10,-3.4389510447761547,91.72274526236465,-11.43140146627503
KP0128_LM_SB10,-3.16720084440146,90.9933656450605,-12.679504080292862
KP0129_AC_SB10,-0.5215691962429165,89.56372638780284,-12.99726530852281
