,x,y,z
KP0130_AC_SB05,-2.6260786324198975,-2.7503248820384876,-1.4697770306233524
KP0132_HU_SB05,-2.290983529307375,-5.33713984027008,-1.551813414170777
KP0133_HU_SB05,-2.185612471842426,-5.3764071217910185,-1.7032033612741344
KP0134_HU_SB05,-2.1754319377657634,-5.323117639673071,-1.8292073817959273
KP0135_HU_SB05,2.1609959829458023,5.195206693253585,-0.4954996511596488
KP0137_HU_SB05,4.068098034497658,7.14964352248287,-0.36175534428152617
KP0138_HU_SB05,4.086677258515452,7.074762489477648,-0.3826043733695806
KP0139_HU_SB05,4.208780683842818,6.4674850399872685,-0.4531632695706399
KP0140_HU_SB05,4.2350486574229596,6.531534879095052,-0.46158316315203446
