X,colony_theta_xz,colony_psi_yz,colony_rugosity,overhang_prop,outcrop_prop,environment_rugosity,range
KP0374_AC_WP20,56.3335513428248,32.8336185938026,1.66672418,NA,0.501998787590011,2.29283362330009,0.165208639142523
KP0375_LM_WP20,73.2516604184112,43.68401503386,1.43341565,0.18929173693086,0.425591377610239,1.98632826945481,0.135602584281912
KP0376_LM_WP20,43.3171650297181,9.93366459595204,1.59616914,NA,0.421924006978584,1.87203773502666,0.133653429182821
KP0377_LM_WP20,27.764760430164,26.8935418277037,1.69209217,NA,0.611940697625408,2.01146936822637,0.198520415254306
KP0378_AC_WP20,70.3072672921498,49.4020013542326,1.70196447,NA,0.533792054806192,1.55379621044897,0.0252667223164071
KP0379_AC_WP20,58.9698459019632,14.664724249395,1.19919567,NA,0.651875919084097,1.31481768697668,0.00562171425731001
KP0380_LM_WP20,73.260557663113,0.474924161156835,1.12520386,NA,0.424725794821703,1.65195770711862,0.0889434338116368
KP0381_AC_WP20,23.5636141395577,21.7501791140918,2.5398754,NA,0.611900415783342,2.17781335668127,0.123204275695339
KP0382_AC_WP20,17.6573968644166,13.4400281895824,2.10882594,NA,0.601781013222698,2.57207468320031,0.0410599723615707
KP0383_AC_WP20,43.7462993275848,46.1258324701525,2.10985623,NA,0.563989047405363,1.46266913250626,0.0920748052989056
KP0384_AC_WP20,76.816581046004,48.8743270730997,1.41445793,0.120522749273959,0.500803615694337,2.01709313782945,0.208410808239727
KP0385_AC_WP20,89.852105578225,62.1317850665369,1.01868448,0.0359195402298851,0.703695007390993,1.73252949927023,0.159628158447909
KP0386_AC_WP20,87.7845783179903,32.4044658305378,1.43156446,NA,0.786605965422301,1.23789583985477,0.028911630398148
KP0387_AC_WP20,15.3686313353572,11.6347692611267,1.48307248,NA,0.732010532042262,1.54523922041186,0.0100443441722942
KP0388_AC_WP20,6.03090013428719,55.892538410823,1.3020928,0,0.494273404994007,1.03462448631565,0.0352380707505686
KP0389_AC_WP20,15.5141053439407,63.6936323593193,1.14683053,0,0.774722968629807,1.25183335113862,0.0393444641145688
KP0390_AC_WP20,39.1722697172007,9.86748785612235,1.63527744,NA,0.552631478464467,1.69680167851751,0.0117038480882251
KP0391_LM_WP20,3.26757647656234,39.8724458086725,1.60363817,0.0488750969743988,0.555661282176359,1.85731362538136,0.185516806682753
KP0392_AC_WP20,10.2472851765663,11.6293981717721,2.43055405,0.106094808126411,0.48083881131526,2.95006900058549,0.0617205770748686
KP0393_AC_WP20,31.5933974212512,35.1328460299734,2.3919117,NA,0.574127876761507,2.52728405825164,0.0220322577673537
KP0394_AC_WP20,28.4812854583438,82.0518457331425,1.63189373,0.241721854304636,0.74596644368418,2.1694567246465,0.0538777937579003
KP0395_AC_WP20,44.4112816245877,11.5329667412826,1.23184405,NA,0.799828222260283,2.70848586901915,0.0197809265436573
KP0396_AC_WP20,33.02251779922,14.5054322288267,1.16727561,NA,0.725407564799325,1.97085298643396,0.0201021835652819
KP0397_AC_WP20,54.0214791044922,2.62916338154508,2.03954852,0.714285714285714,0.567660202552223,2.90067064909001,0.0288510715862134
KP0399_LM_WP20,29.3100026012175,50.1318980756808,2.01773727,NA,0.446577421437679,1.93510450540614,0.0814678446520867
KP0400_LM_WP20,32.559742911267,75.5074416658077,1.54285822,0.13362952836637,0.367177580299972,2.46741063496876,0.409959812638713
KP0401_AC_WP20,37.9213035321304,61.3234499265291,1.88073143,NA,0.536032396586435,2.42269622406624,0.0527827774918175
KP0402_AC_WP20,40.0543149351461,8.7225705885314,1.93644597,NA,0.496738516824584,2.89543080698691,0.0400096067337958
KP0403_LM_WP20,1.30928557915541,10.8857195786987,2.87594082,NA,0.511119331026971,1.61885887701102,0.0236208012990412
KP0404_AC_WP20,80.7269172112711,5.12307565740903,1.35393356,0.0555555555555556,0.489920045140179,2.18662614444203,0.0335149140728474
KP0405_AC_WP20,4.26583465921858,89.8889428812183,2.69782028,0.628571428571429,0.712568345792634,3.33814798642121,0.0362444005363104
KP0450_AC_WP20,50.3966122533346,33.2295099828022,1.68468633,0.670212765957447,0.311406944203285,1.48897566174329,0.125069273160234
KP0451_LM_WP20,87.0462321421919,41.4640928312562,2.01790352,NA,0.501315816349073,1.59684091262083,0.0925282977601568
KP0454_AC_WP20,37.5375377498769,27.1952873100176,1.29127877,0.414868105515588,0.629506577134543,2.7742237519039,0.160904926851162
KP0455_AC_WP20,72.8415301300258,21.0152028692533,2.8147087,0.0205789545891069,0.705106935514273,2.30977447763624,0.202122268090579
KP0456_AC_WP20,26.1113798792049,83.0790953827087,1.89935318,NA,0.527122885910751,2.15470894861017,0.116972788263338
KP0457_AC_WP20,75.5989975272286,39.5453403890893,1.36899192,NA,0.640653776957181,1.59068625353423,0.0612933404749643
KP0458_LM_WP20,88.7215367302241,70.2778156512925,1.39278201,0.0706455542021924,0.448177110994698,1.64652655030288,0.148877806961814
KP0459_LM_WP20,78.5416563184187,59.1864322658576,1.23180762,NA,0.462963353573195,1.91642180874767,0.160480317403387
KP0460_LM_WP20,49.5636299431984,28.4644469267286,1.45046773,0.8,0.49368500392948,2.06361632959056,0.183910327173588
KP0461_AC_WP20,39.4229936701526,15.1764383471759,1.97274635,NA,0.647167180946489,2.45424884875186,0.026968434422469
KP0462_AC_WP20,57.253906294092,74.685315197491,1.9541616,NA,0.477460951061625,2.09175278353855,0.0617301176862793
KP0463_AC_WP20,70.5386504581759,56.2689942323608,1.78494003,NA,0.720454295751636,2.49078643376587,0.0492442831659187
KP0464_AC_WP20,49.0628142545227,81.1879682287484,1.29858206,NA,0.448510186965729,2.0642951749562,0.121609829475928
KP0465_AC_WP20,47.9991736792268,80.2786172443082,1.48829176,NA,0.477987539331413,1.98336993743206,0.0722176493072546
KP0466_AC_WP20,60.1431588649096,60.5409078466496,1.64310225,NA,0.566556876268388,2.06897891405772,0.0807073551089349
KP0467_AC_WP20,45.8311736094244,31.0431178316047,2.01545715,0.0861937452326468,0.763375067844888,3.06367299628559,0.100126867633971
KP0468_AC_WP20,20.0834493579546,24.3771399830638,2.47343995,0.296296296296296,0.490883396722474,2.86878508317219,0.0566221372367891
KP0470_AC_WP20,55.8410955932948,45.5703959341862,1.90874508,0.0655737704918033,0.571482447866921,2.14025870831131,0.187083056249001
KP0471_AC_WP20,38.5959621508123,85.3976284405509,2.04832713,NA,0.504355849566402,2.12905876039867,0.137093326280485
KP0472_LM_WP20,54.763069080888,1.01558111775059,1.41228174,0.260837619397502,0.469404623468019,2.20694915144515,0.175828983759839
KP0473_LM_WP20,30.8703236922907,8.39976614409059,2.22679179,NA,0.493091259536039,2.80090335116679,0.0188432997298609
KP0474_AC_WP20,11.904228227572,22.8964060569199,1.75962741,NA,0.54179394960197,1.84847800303438,0.00940358475422143
KP0475_AC_WP20,43.0678963931086,43.5372773145277,3.55275221,NA,0.522640446753273,3.50989242384249,0.0499167747028086
KP0476_AC_WP20,15.0781378279324,11.858692411271,2.40469047,0.101545253863135,0.750442675922656,2.74597299845973,0.0854828534633917
KP0477_AC_WP20,16.8680784311649,74.6718952743051,1.96005553,0.221153846153846,0.654284366744332,3.27763944796656,0.0842838338812169
KP0478_AC_WP20,35.3597557686295,24.6149843695315,2.19631686,NA,0.712325793587979,2.53430716477735,0.0392329402823122
KP0479_AC_WP20,0.848100595066327,18.3323663691143,1.4907459,0.396092362344583,0.488658961117095,2.24644631082966,0.142795915976575
KP0480_AC_WP20,37.5104915667096,37.5120565140724,2.38369838,0.000938967136150235,0.757934410355856,1.49946792087687,0.066647466576678
KP0481_AC_WP20,22.6224217389341,25.0942100871568,1.94296108,NA,0.551101405187917,2.46590101034398,0.0668192940470532
KP0482_LM_WP20,23.5346013202915,54.6013035209582,1.7298886,0.276119402985075,0.432943849908613,2.13248329159955,0.18914365037964
KP0483_AC_WP20,21.4631277441266,53.7641310474612,1.26208987,NA,0.513320034378853,1.43673400730765,0.048940856656814
KP0484_AC_WP20,87.0719630380287,24.4236723744185,1.8823536,NA,0.408494279289706,1.90381563337333,0.0852214197411641
KP0485_AC_WP20,30.4785116038733,24.5016069650064,3.11744671,NA,0.731272210060857,3.06099336099796,0.0702566490064952
KP0486_AC_WP20,13.4622531249637,6.4518981857161,2.10464648,0,0.631321879012735,2.47361938559414,0.0823539074520052
KP0487_AC_WP20,33.3467938882621,34.5086775057161,4.1493867,0,0.681505386896949,3.24802157074531,0.0526636934227233
KP0488_AC_WP20,34.5222725720605,41.1706367399849,3.2473672,NA,0.69443357972777,3.01218890186451,0.0493127581636378
KP0489_AC_WP20,14.1985243647131,20.8284423392384,3.5077154,0,0.73700093859421,3.24501983869717,0.0442499186981317
KP0490_AC_WP20,36.0162796390938,41.71397547589,2.4701005,NA,0.612593581100981,3.60271471271732,0.0365501122593374
KP0491_AC_WP20,28.6241195583023,28.6244679941541,4.53082559,NA,0.734704719273053,2.64065438342111,0.0468907694579465
KP0492_AC_WP20,14.2517511454633,16.0997363098125,2.51320534,0.0386774797255147,0.64412960114477,3.18175987810138,0.119964167367314
KP0493_AC_WP20,15.3577984939469,19.5739757088351,2.0632156,NA,0.650368279394959,2.89613086317341,0.0338049560306303
KP0494_AC_WP20,23.5598559727648,15.0191030137942,2.69684967,NA,0.669484927230739,2.35531354598872,0.100156727367341
KP0495_AC_WP20,20.7970857909326,20.6754834823555,3.39925205,0.0123456790123457,0.754737139398367,2.26210290435697,0.0478402048417656
KP0499_AC_WP20,27.0893235292325,27.1034408449812,4.90879621,0,0.631200302537371,3.63556086149254,0.0357411494881404
KP0500_AC_WP20,41.06670718166,40.6700715729146,2.41342834,NA,0.490976972639319,3.52181120445553,0.0067591306156871
KP0501_AC_WP20,16.6577742172453,23.8049752891341,2.30613204,NA,0.729001040016977,1.97849577428194,0.0637727729581872
KP0502_AC_WP20,31.6684154015475,30.9029942622544,2.13492441,NA,0.497921530458813,3.17654425904925,0.0702084595637834
KP0503_AC_WP20,78.6086014981262,19.6207507918644,2.19385847,NA,0.588825939355149,2.04025017565736,0.0657751765596787
KP0504_AC_WP20,14.903891060354,10.4947239274573,4.15572741,0,0.712569008825598,3.79050178900775,0.0652216172794575
KP0505_AC_WP20,20.8164230365449,72.6886245237661,3.0951489,0.0088809946714032,0.671075475592367,2.24237712827363,0.145431859383234
KP0506_AC_WP20,15.2040202466249,80.4103289476019,2.50717783,NA,0.666142582601197,1.74518841517065,0.0595145550860849
KP0507_AC_WP20,15.1009903461973,14.316053987663,3.83369059,NA,0.656650827365751,2.14037469587055,0.0557411252977954
KP0508_AC_WP20,54.9525891214515,84.5116084106241,1.37524367,NA,0.503928838877137,2.12796306384205,0.0734990079006347
KP0509_AC_WP20,41.6562545588492,20.6566898687506,1.432477,NA,0.7887010396108,1.94347322260249,0.0277986185093139
KP0510_AC_WP20,1.20500748605242,43.9546258039395,1.60337966,0,0.50515752034935,2.05856358129769,0.0333609822246148
KP0511_AC_WP20,40.5731662495136,34.1846180439776,1.70267313,0,0.782182949727929,1.62445291017547,0.0266869477021181
KP0512_AC_WP20,64.5038972759508,39.4466071362998,2.80821236,0.36,0.65554687894322,2.64642614880313,0.0410871473262874
KP0513_AC_WP20,85.7429293948421,23.9272502301798,1.98386571,NA,0.753177975115342,2.34455677915356,0.0165529569989248
KP0514_AC_WP20,4.70103737046435,3.84713929135512,2.29788979,NA,0.393134940851949,2.50737744576706,0.078642636998848
KP0515_AC_WP20,43.3697219034376,11.7614243202931,1.52524855,NA,0.451565241947422,1.58068135220367,0.0787377842155595
KP0516_AC_WP20,39.604455887745,39.5323494542428,2.84747587,0,0.750920610649354,2.30733597183295,0.0478359970538297
KP0517_AC_WP20,69.7474333322704,25.6478374461965,3.08692481,NA,0.519148053929943,3.00321744829764,0.0306157370386732
KP0518_LM_WP20,47.4032249215326,66.8411105344809,1.72493614,0.0240963855421687,0.521389159001975,1.7743996308331,0.0436916664310238
KP0519_AC_WP20,45.9170427147041,53.908608888123,2.44874128,0,0.640936452697558,3.34717875574922,0.0268336249641637
KP0520_AC_WP20,42.0133450923098,60.8752001391848,1.524344,NA,0.663081342410413,2.17317683629984,0.0122318903086735
KP0521_AC_WP20,22.7697604534316,22.6581176680077,2.88749575,0.00116959064327485,0.72483887721316,2.53920424889987,0.078210209525556
KP0522_AC_WP20,29.5184463213236,2.20096240968581,1.85851614,0.084958217270195,0.627573227244193,2.90422816227317,0.0948889597266353
KP0523_AC_WP20,14.1599674074101,40.3884818742489,1.52435695,NA,0.484358273419116,2.21004771523563,0.0778088423416415
KP0524_AC_WP20,52.8053952329867,45.6599052019723,2.54909765,NA,0.694881856891594,2.30319497014188,0.0548053627283802
KP0525_AC_WP20,77.491628293963,25.8058394765377,3.14161566,NA,0.666825638441513,2.82857563926931,0.0646843249687211
KP0526_AC_WP20,51.3570567047762,44.2036176843395,2.26627194,0.00522875816993464,0.564905569871152,3.75120549886346,0.066340770617318
KP0527_LM_WP20,11.535574738359,70.7353144795469,1.4535215,0.0608195809382533,0.478461849169071,2.67984869328029,0.136719502051186
KP0528_AC_WP20,36.6591717596037,55.2971116683461,3.62472552,0.0263013698630137,0.624543451294335,3.39706412078624,0.0793651993499817
KP0529_LM_WP20,58.6063022958868,17.9893372119225,1.43595481,0.0601503759398496,0.597461620585416,1.23353317748502,0.0395725743293026
KP0530_AC_WP20,29.5670593067245,29.5670159676579,2.70640854,0.133333333333333,0.520619244888637,3.1746456593958,0.0255674524526384
KP0531_AC_WP20,41.5261224896556,48.9859333847467,3.41726192,NA,0.658609983643247,3.86416379628737,0.0273949021373822
KP0532_AC_WP20,80.4113168745244,22.2612392857762,2.20850435,0.0144157814871017,0.663554483013315,2.39827765414504,0.107389114443478
KP0533_AC_WP20,79.0179372224227,34.4875616058622,1.67436578,NA,0.680810416106753,1.92563411365866,0.0216403821744147
KP0534_AC_WP20,31.4770048152647,68.2290899524925,2.20711568,0.00904159132007233,0.553213189154127,2.16955040901682,0.0573324363564941
KP0535_AC_WP20,50.2985993926345,10.0301338228538,1.70203292,0.0438489646772229,0.465626203100449,1.6895111458034,0.0848163216526218
KP0536_AC_WP20,68.7922615763353,34.3748170344892,1.58220761,0.00349040139616056,0.672722530138254,2.11856360879395,0.107977731547332
KP0537_AC_WP20,22.2438910572643,74.300592760622,2.03054149,NA,0.597791032346456,1.63641355211133,0.0269619146591508
KP0538_AC_WP20,11.2640486236816,1.02733944914343,2.25708747,0.081145584725537,0.724255614052654,2.55389378309397,0.0913111665611362
KP0539_AC_WP20,33.4435543164848,35.8613095450293,3.20568287,0.226902173913043,0.733528776204477,3.83279871774073,0.0668629373601552
KP0540_AC_WP20,20.1121990939878,26.5608956853566,3.87944374,NA,0.498577438389451,1.92772945250813,0.0143461132987424
KP0541_AC_WP20,69.6403929562816,29.7824677306584,2.798053,NA,0.635149602702175,2.69804114391375,0.00759124757286508
KP0542_LM_WP20,12.5690796078189,0.014336163630972,1.65503324,0.0259953932214544,0.516629969608323,1.94286137377301,0.238680095764759
KP0543_AC_WP20_d,74.0218673736309,32.827429602599,2.57057041,NA,0.514828722466521,2.53915581817083,0.0397271456554247
KP0544_AC_WP20,89.3083184007756,74.7589409736202,1.39219438,0.0566893424036281,0.503542116330574,1.94600572986708,0.0849999066877742
KP0545_AC_WP20,26.5021065067017,27.7533923319254,2.12041683,0.0785413744740533,0.49132074704997,2.27220920966443,0.0953125839805737
KP0547_LM_WP20,3.07428329192717,2.79847876962377,1.35583566,0.358823529411765,0.479536864052263,1.93964866482126,0.123766435886868
KP0548_LM_WP20,3.17145358012782,84.0515908785408,1.0,0.0630098941156049,0.52761877246728,1.76519578914849,0.224747319350112
KP0549_AC_WP20,62.9915742746566,27.4375640076695,1.28593015,0.0325732899022801,0.471965013236054,1.66002479978103,0.062400677597358
KP0549_AC_WP20_2,77.651240549139,88.8353717910286,1.3662053,0.121428571428571,0.504825342147183,1.39566436119869,0.0395160111327957
KP0550_LM_WP20,65.6025250610539,44.4594457313887,1.43402716,0.0828313253012048,0.426036628211959,1.46447308396339,0.0924013792488713
KP0551_LM_WP20,80.562396126668,15.467865933994,1.01090109,0.115119363395225,0.353359369728125,1.40610970876196,0.0963042131981071
KP0552_AC_WP20,42.073701348094,7.73352191971802,2.57828655,0.0774586597040905,0.679706025392376,1.32745948344413,0.155734056476505
KP0553_AC_WP20,16.0452170728544,61.0671869859745,1.23211509,0.0161870503597122,0.635259877186256,1.53550624817324,0.0870297825379704
KP0554_AC_WP20,31.5512986039117,58.5363268769054,2.37126556,0.00336247478143914,0.655830074920989,2.73147079709207,0.111378898004046
KP0555_AC_WP20,16.4404183114133,17.6288603135626,1.72500899,0.0161456544142906,0.624469419505766,2.05593007314564,0.224043895380293
KP0556_AC_WP20,43.4684253000238,45.6827752840283,1.75807106,0.0119949494949495,0.761118583575315,1.93291490504041,0.162783534143952
KP0557_AC_WP20,0.700929098491187,40.9362247881847,1.11016584,0.0572289156626506,0.440340038401789,1.4209617594724,0.0893573267007236
KP0558_LM_WP20,79.7940595330188,58.4422898043652,1.49410649,0.0220467258966765,0.493328032524454,1.94022152351546,0.208775680355308
KP0559_AC_WP20,84.3002355409304,42.4463814113378,1.51232783,0.03125,0.445162109646563,1.50073086155431,0.0770394437029297
KP0560_AC_WP20,38.0575792775658,25.4505083063971,1.59459711,NA,0.448676930352581,1.85517867030359,0.0769794494951272
KP0561_AC_WP20,44.9013765999882,40.6111064450182,2.442381,NA,0.605812682562336,2.26235474149196,0.057732588213739
KP0562_LM_WP20,40.7978745627527,71.9521758405705,1.9316971,NA,0.458648383221146,2.20929307834837,0.270661750690982
KP0563_AC_WP20,44.4373668930088,54.4209239893413,1.43052315,NA,0.537904685604517,1.50540822825695,0.0201478005931602
KP0564_LM_WP20,4.30182846995402,42.3166365236067,1.73571662,NA,0.480390850679822,2.82340061055032,0.0333396334386497
KP0565_AC_WP20,64.7434425117666,28.073122316958,2.10284017,NA,0.51229822256167,2.51376439730567,0.0107100811113943
KP0566_LM_WP20,53.1431238008758,54.095179717347,1.76230099,0.0830449826989619,0.443318406407159,2.40400719121309,0.231897832388807
KP0567_LM_WP20,24.8384401479154,7.73730614336486,1.38465787,NA,0.706917074354585,1.79727435676996,0.127602062083189
KP0568_AC_WP20,32.3278038433947,62.9903447332652,3.28580717,NA,0.597584660211136,2.18999123093612,0.0458301843899031
KP0569_AC_WP20,22.5652378883614,29.6026444876425,1.74048229,NA,0.515889660524669,2.58943987643879,0.0649404888574956
KP0570_LM_WP20,84.8874245656491,59.4563049127982,1.31627205,0.133333333333333,0.379322817143894,1.92615886711456,0.139762695417024
KP0571_AC_WP20,15.3670937164571,29.077692902188,1.54943234,NA,0.509418767621977,2.27299827706332,0.035877902418611
KP0572_AC_WP20,45.5774733886684,21.599037245527,2.36107358,NA,0.706110765578849,2.52463383701551,0.0492179620941176
KP0573_LM_WP20,36.5988991438517,59.5514283228125,2.3074191,NA,0.520216228775049,2.35163939299666,0.0113699518320784
KP0574_AC_WP20,5.73469284759007,57.366654208196,1.23990831,0.2,0.707506196283809,1.46453892526978,0.0547859980027549
KP0575_AC_WP20,56.5315810750693,36.5898402984602,2.10946073,0,0.637677246773343,3.22683290986808,0.130679416596466
KP0576_AC_WP20,2.04024686461787,52.3994555452578,1.3204605,NA,0.349940371394459,1.30108539338605,0.00461526737514865
KP0577_AC_WP20,30.1221983316987,86.3202564873342,2.09391935,0,0.676572610603206,1.99361158210194,0.0646564740871932
KP0578_AC_WP20,35.1858016866468,24.5599075210402,1.8103945,NA,0.637005260537151,1.8724302658398,0.037464609547479
KP0579_AC_WP20,1.67162843458807,26.5880007330896,1.31971231,NA,0.529572791999138,1.57730836043778,0.0494697229004236
KP0580_AC_WP20,24.1969939649719,65.7985734118056,1.36033112,NA,0.565939604730098,1.96810329388282,0.0877077262821545
KP0581_AC_WP20,58.6704093588316,31.3297998114122,2.50655325,NA,0.513405074021948,1.52467965543609,0.048167723973864
KP0582_AC_WP20,37.3054373779478,63.8664962194708,2.93276409,NA,0.61437329921562,2.27511796148462,0.00952163395492722
KP0583_LM_WP20,27.186775907619,25.5278646085418,2.62837877,NA,0.480811637022077,1.87401275505473,0.132605127971608
KP0584_AC_WP20,31.5067772038409,67.6814471284855,1.57897937,NA,0.580806566888979,2.20063461564714,0.0632953444538409
KP0585_LM_WP20,38.2537095094199,17.9166760920527,1.40907096,0.00442151805453206,0.769268686137701,1.79915392282619,0.134678833285067
KP0586_LM_WP20,2.18557819075679,74.8657810368271,1.20460958,0.00107874865156419,0.640829632347134,1.72966733512217,0.150471009568475
KP0588_LM_WP20,42.3095534322065,5.82781891239392,1.68690374,NA,0.515257365855224,2.53797618075177,0.186130665000685
KP0589_AC_WP20,41.4724056141481,26.7351534765088,2.42569794,0.357142857142857,0.606015074177083,2.32995003661292,0.166647033287485
KP0590_AC_WP20,81.1027259196059,19.5537528094459,1.62103871,NA,0.60779544532705,2.36190683638342,0.0396572991038326
KP0591_AC_WP20,67.1697137249603,35.3038635742852,2.04216442,NA,0.519453352973108,1.86480165997509,0.0321276354471583
KP0051_AC_SB10,41.5612479150365,12.3314525839141,1.38103867,NA,0.524343082296985,1.89535831660624,0.0970400241835623
KP0052_AC_SB10,42.4088153537462,15.327108973858,1.64410573,NA,0.509369197155183,2.25111100262779,0.0826965500222829
KP0053_AC_SB10,44.1981833560314,56.1340229295059,3.13951001,NA,0.618280612199159,2.71276349754578,0.0398597047632034
KP0054_AC_SB10,43.7894410530955,61.9420008941628,3.10144592,NA,0.666191345477126,1.92920802424773,0.0335640810001562
KP0056_AC_SB10,33.7717072513037,37.8970122184101,2.12257152,NA,0.458612116713195,1.93966162779625,0.0211395489063828
KP0057_AC_SB10,26.9511840781123,81.5923358764722,1.71491962,NA,0.545669943437478,2.05547586722254,0.0665678928339736
KP0058_AC_SB10,14.7264385342716,30.2848241169165,1.6041937,0,0.511620000628293,2.88351337085758,0.0712486962387588
KP0059_AC_SB10,18.1203347337753,74.8048092611501,4.00270134,NA,0.695262582782614,1.64470167559282,0.0248083345891129
KP0061_AC_SB10,80.3427800977573,34.4143647311451,2.26280459,0.0795454545454545,0.692417202435832,2.11219916869914,0.116094444427702
KP0062_AC_SB10,30.6408965408953,17.2843703009769,1.86316434,NA,0.543586645437592,2.30080640228153,0.0733282253916589
KP0064_AC_SB10,0.993632924845983,46.5969666982326,1.55539957,0.00112803158488438,0.600655205443836,2.10003771616759,0.0635551496122783
KP0065_AC_SB10,82.5925317213987,33.5575471276585,1.99222244,NA,0.624350758505873,2.30340264345443,0.0394229143205572
KP0066_AC_SB10,88.2256584240277,62.9768260726355,1.22136727,0.0814814814814815,0.492936674637786,2.07760306107252,0.0884183492607927
KP0067_LM_SB10,26.6680900054181,13.1507615422757,2.51579544,NA,0.542755190500074,1.77689203500901,0.0606192720607132
KP0068_AC_SB10,14.4946537617509,81.9421550088606,1.33620051,NA,0.579893834600507,1.70012052803971,0.0400966061198828
KP0069_AC_SB10,89.9292797036897,40.1014163928933,2.31886362,0.108040201005025,0.601156164579121,2.49452063438684,0.214680306674052
KP0070_AC_SB10,35.3481294681898,30.8616300649067,3.51193215,NA,0.384582320386767,1.5631803751592,0.0874693749126444
KP0071_AC_SB10,47.3275514858625,34.5349317064693,2.15883927,NA,0.443203797617663,2.1648628362185,0.0705623331411311
KP0072_AC_SB10,35.9037214066486,88.4013453641976,1.54500983,NA,0.453164137970352,1.8263467369954,0.0386944658270037
KP0073_HU_SB10,6.83683817246975,52.1527198711976,1.47081357,NA,0.687959538327852,1.71176611830981,0.020375635958624
KP0074_AC_SB10,43.8094907062922,31.6432659952271,2.45435944,NA,0.654969861889605,1.49296771651928,0.0468783993864315
KP0076_AC_SB10,3.81233076015108,62.8630766477675,1.22534389,0.0154798761609907,0.554224647639279,1.67611462928645,0.0545157587483161
KP0077_AC_SB10,21.8760250174702,35.8749236471611,1.35619152,NA,0.479169915806003,1.44497679762197,0.0415011799466035
KP0078_AC_SB10,11.175437095687,43.5679939117339,1.63125996,NA,0.499569471473017,1.79748841283518,0.0297510496905675
KP0079_LM_SB10,39.0823532137417,36.6929800312888,2.42653655,0.2,0.518752176717341,1.78696616962844,0.041936735037976
KP0082_AC_SB10,64.5582706369244,12.6085688651459,2.0847837,NA,0.582033377265093,2.22737145703984,0.0947232339783503
KP0083_AC_SB10,80.5954616214056,22.2725830925951,1.76959473,NA,0.498785304896019,2.32566933885111,0.0988168602723419
KP0084_AC_SB10,13.1984462098428,24.1545725790468,1.12911909,NA,0.276289463411687,2.1985620061985,0.0306516620204011
KP0085_AC_SB10,87.7602153680127,17.3733059139009,1.25730796,NA,0.332950201890751,1.53561386673863,0.0579210605104363
KP0086_LM_SB10,82.6018611026664,17.5191469609545,1.71681904,0.0131578947368421,0.502361338196893,1.69505657603197,0.095980104645279
KP0087_AC_SB10,87.9493385736339,69.3766886549996,1.43766312,0,0.510671914304119,1.54972944259596,0.0526597124993804
KP0088_AC_SB10,10.4581930134044,84.7158768454409,1.95573895,0.00238663484486874,0.628085284041328,1.55714350775957,0.113177289748307
KP0089_AC_SB10,2.62513553917169,1.42096265434395,1.2235939,NA,0.593222345582457,2.16604651336977,0.0833580039465061
KP0090_AC_SB10,85.6998053710078,89.3198571984039,1.53485844,0,0.80843117814106,1.52924034517117,0.0306572334410479
KP0091_HU_SB10,10.777944900154,23.9116309098924,1.137602,NA,0.335567458986587,1.33463815957082,0.0191800673620925
KP0092_HU_SB10,5.49053016614729,6.73150743339969,3.13450834,NA,0.511531423626254,2.37921020482841,0.0247892915291242
KP0093_HU_SB10,43.9267541346283,21.3191660852333,1.47095159,NA,0.426908684884246,1.50507414949667,0.0245609857138154
KP0094_HU_SB10,44.1483521854927,73.6373033055744,1.28079622,NA,0.527380713658937,1.27473375317043,0.0386924111681021
KP0095_AC_SB10,57.5876092035902,73.2352088019258,1.38338323,NA,0.502227016906528,1.74216511924915,0.0301805702663197
KP0098_AC_SB10,58.5238870325897,18.112591994926,1.32638067,NA,0.467040906914873,1.36966445059225,0.0397050849961681
KP0099_AC_SB10,28.2811177538822,13.7345372577255,1.06681508,NA,0.507898934112929,1.29997358735228,0.0179432884644618
KP0100_AC_SB10,29.1839958553935,17.8936261265638,3.21679901,NA,0.633583707729001,1.70710271038083,0.0280643832806257
KP0101_AC_SB10,57.544810820318,50.1629517501665,1.71187764,NA,0.617065502149585,1.81578085667531,0.0839247446824599
KP0102_AC_SB10,48.7370796096694,62.7085145339892,1.72334535,NA,0.714984020261523,2.45190148472154,0.149905733022627
KP0103_AC_SB10,22.9241095571015,69.5522205380122,1.82810051,0.0113636363636364,0.566134553963384,2.58312594129292,0.0479367115262221
KP0104_AC_SB10,60.8919902031989,38.0185577111786,1.85854653,NA,0.617278872816114,2.08256827277276,0.0605661523691124
KP0105_AC_SB10,46.9564322180756,48.3688936717552,1.56981036,NA,0.533592985103446,2.0987641136183,0.0383247666998596
KP0107_AC_SB10,51.1450401439508,59.3349258959406,2.7924393,0.0809248554913295,0.610823244043622,2.45158429964016,0.0816433812355797
KP0108_AC_SB10,14.0375493416085,64.929731497437,1.80569768,NA,0.645100633184531,1.66868024446976,0.0510930483544478
KP0109_LM_SB10,68.6251625880246,76.1226292290653,1.64457926,NA,0.504009541235746,1.88688806363408,0.0874533530002641
KP0112_AC_SB10,13.0380249356534,28.7216067257184,1.24011696,0.0965346534653465,0.412290284161157,2.12403420970913,0.0427570965532126
KP0113_LM_SB10,36.8883835893919,56.3572398665356,1.77552325,NA,0.549338372794801,2.11311823968707,0.0859988469428832
KP0116_AC_SB10,84.6097319820682,23.0936902411209,2.13897989,NA,0.773084949522513,2.40972013335182,0.08081345909715
KP0117_AC_SB10,45.4075811660137,11.5108560400317,1.53209817,NA,0.507194146229868,1.95619034254522,0.0548210941823312
