,x,y,z
KP0694_LM_SB20,9.249553539565078,-63.918228829403766,-7.962917873925907
KP0695_AC_SB20,20.190449202982574,-97.27444536294216,5.274837454063338
KP0696_AC_SB20,9.344965959193251,-61.05877869207177,-2.649448982287236
KP0697_AC_SB20,20.64216475801921,-95.89248784554364,4.571151618803015
KP0698_AC_SB20,10.790884132265997,-55.62324833180482,-1.9587590092491425
KP0699_AC_SB20,20.1630589927734,-95.21521033514892,3.9879110001750497
KP0700_LM_SB20,10.003931768007718,-55.268230209352055,-4.871256689389373
KP0702_AC_SB20,15.840817795270146,-112.83171562065613,3.7864816853993553
KP0703_AC_SB20,22.309201865880905,-92.58880783554832,4.565756728228802
KP0704_AC_SB20,17.31647378943307,-109.52355256472119,3.2724052114575493
KP0706_LM_SB20,18.91387745267886,-105.2734399212248,2.1528993188100003
KP0707_LM_SB20,24.585467810993105,-91.33444479678526,4.528529239241593
KP0708_AC_SB20,16.368699392321073,-106.32230220991536,2.2966422003720943
KP0709_AC_SB20,24.434189099349815,-90.33081386633437,6.465960497986995
KP0710_AC_SB20,17.5756550779504,-103.77131019690317,2.1181781227360155
KP0711_AC_SB20,24.30541922858158,-87.50409131571816,7.826128623164319
KP0712_AC_SB20,17.53457374336412,-100.87185079573216,3.2162458070385433
KP0714_AC_SB20,13.422149056810369,-98.2974711591515,-0.44038426635698613
KP0715_LM_SB20,16.526885090562725,-86.83296622134891,-1.532983889653302
KP0716_LM_SB20,16.583348479822877,-89.98836328500116,2.1477079282744924
KP0717_AC_SB20,18.88692407816798,-152.43670031774573,10.983649675014341
KP0718_LM_SB20,14.723880864585848,-86.32396341480637,-2.0494257836251464
KP0719_AC_SB20,18.478997658756548,-147.65561906655645,10.38275088356604
KP0720_AC_SB20,23.874939929428194,-152.2847620358552,12.781627563076142
KP0721_AC_SB20,20.417938632518915,-148.35373685732742,11.509775836633004
KP0722_AC_SB20,21.53648102814259,-146.85404892946931,11.414499621242946
KP0723_AC_SB20,19.868002712290945,-144.55005581894542,8.37737222900354
KP0724_AC_SB20,24.71691810721471,-145.80045994589165,10.940926542543163
KP0725_LM_SB20,15.981442638929899,-144.22209157179424,3.90409788391905
KP0726_AC_SB20,21.660962634963166,-145.24263087653603,8.51201153149465
KP0727_AC_SB20,15.920558680762477,-141.60503228039883,5.102419854790774
KP0728_AC_SB20,25.01334599056841,-142.83648922441455,11.103012982302516
KP0729_LM_SB20,16.54343427154155,-127.1721205232912,1.6516006761739668
KP0730_AC_SB20,22.077620068936604,-143.43928540245938,8.315056709454524
KP0731_LM_SB20,16.411153215506854,-125.11455525648205,-0.41410174409042
KP0732_LM_SB20,23.57355618195978,-141.0192675894671,8.992903282773462
KP0733_LM_SB20,13.825020198203234,-125.79949308301283,-0.5768653078423043
KP0734_AC_SB20,23.415990749083434,-138.00164095336226,11.753676562740115
KP0736_AC_SB20,24.789334823584923,-133.6733986097064,12.661116413245793
