,colony_theta_xz,colony_psi_yz,colony_rugosity,overhang_prop,outcrop_prop,environment_rugosity,range
KP0640_AC_SB20,26.208528516244055,29.136497670881447,[1.76123765],0.03195935425714988,0.3554119857112588,2.0043426199037886,0.12990848424870796
KP0641_LM_SB20,56.76678753747567,30.728930760143612,[4.48308524],0.017275868339698127,0.49364892223778994,2.333751836314683,0.09302180140313301
KP0642_AC_SB20,33.8155878061169,73.94045488196727,[2.03243366],0.0,0.5352321577256611,2.0162021685080407,0.03568869183799144
KP0643_AC_SB20,16.972817384085154,23.39924788742944,[1.23074676],0.0018811136192626034,0.5239481335385151,2.3970171948757018,0.07687407879517912
KP0644_AC_SB20,37.855531865539184,17.26381642551829,[3.27598],0.020566419420094403,0.6064552229580634,2.3570736502907805,0.06654098830827432
KP0646_AC_SB20,42.549483274402924,35.207807333579304,[1.96650449],0.0,0.7118184007356165,2.166601888060357,0.041002716627394985
KP0647_AC_SB20,22.264371889703472,65.77202374460988,[1.21318639],0.0,0.5431931409402925,1.9387778520582877,0.07809989216840121
KP0648_AC_SB20,26.112492061462348,25.4421310636798,[2.07210933],0.02079453755431409,0.6336687055579756,2.717203856790861,0.056384982164827784
KP0649_AC_SB20,20.361441390217678,14.434022831092127,[1.44618747],0.018529677613739078,0.41729512453104206,2.281832366792763,0.10721637793333874
KP0650_LM_SB20,70.98852947994872,74.5679992423768,[2.16249525],0.0,0.6962223205734343,1.9316139499269138,0.1551674905254847
KP0651_AC_SB20,23.774666374173496,10.087452270372248,[1.48404419],0.011822660098522168,0.5138617370270147,2.1410084126405255,0.0439368615504439
KP0652_AC_SB20,47.179558146821435,34.64257958489336,[1.87959105],0.07507987220447285,0.63307420135656,1.938393733853624,0.038368312828803805
KP0654_AC_SB20,15.001283052258568,10.375216117307316,[1.73811764],0.0008176614881439084,0.6511569772686531,2.145675967944211,0.11589139604535276
KP0655_LM_SB20,54.11743782923354,22.805326219314672,[3.25379859],0.02126218341926015,0.52058251007669,2.192190160890343,0.2096208775824638
KP0656_AC_SB20,85.09696882236389,84.26114665292583,[1.48658242],0.0,0.6849716764527891,1.9248848816322508,0.09456463525852113
KP0657_LM_SB20,37.80358284470996,16.77758161950172,[1.53562815],0.2628346843527389,0.3998090368430442,1.5724817941542333,0.09349230735985538
KP0658_AC_SB20,15.932465938647056,12.644169218991282,1.0,0.0013117621337997377,0.5752951066429499,1.8051275052417721,0.06982451910155618
KP0659_LM_SB20,16.732388663211907,45.70591103278292,[1.03518346],0.23904382470119523,0.49528800788175625,1.7568143709843065,0.024859435757284363
KP0660_AC_SB20,26.55567087729775,63.06913382621816,[1.39164212],0.0,0.540556094467608,1.6082807979793727,0.026157850577926425
KP0661_AC_SB20,9.898173089072028,57.49440944200012,[1.67078467],0.0,0.4967370468665985,2.1022578572384774,0.02251305025556297
KP0662_AC_SB20,18.330725086991063,36.025034923749686,[1.23372136],0.014816503305219967,0.5075922115899312,1.852458348680896,0.10726021420216603
KP0663_AC_SB20,9.707290166587443,20.797072978961197,[1.15706444],0.006092969124392415,0.6691846129684467,2.051962867412398,0.17063056912392754
KP0664_LM_SB20,46.53376608490035,22.32589583035723,[2.93437188],0.01464856029171382,0.4701895483684352,1.9230503302604507,0.1603291139467507
KP0665_AC_SB20,12.028902088582118,1.484252351324792,[1.28951197],0.0,0.5740562102584946,2.0122675157590177,0.1067084952130005
KP0666_LM_SB20,28.415473126563736,8.477824480970742,[2.11439892],0.0,0.4210568704122782,1.8412894863693774,0.21311127698966592
KP0668_AC_SB20,8.625891422235078,37.93085970277563,[1.45680871],0.0026576467745832327,0.4041547269046894,1.9490625406692783,0.09365914734866489
KP0670_LM_SB20,61.453504326189424,23.59174150762453,[2.22544975],0.028604118993135013,0.3897944551314058,1.9148491729626713,0.041695029779893596
KP0672_AC_SB20,9.136338014594783,9.126087716486673,[1.09879922],0.011544011544011544,0.47274911631719235,2.050204700765788,0.061431422909713186
KP0674_AC_SB20,17.07104734400405,18.319595549766188,[1.51993819],0.0008265829062654984,0.434605025185148,2.221586733222145,0.10196371986756375
KP0676_LM_SB20,36.82052437328462,16.20815977798885,[3.00406455],0.009692163665400077,0.5059722935033529,2.1941833982286125,0.22906101147756602
KP0678_AC_SB20,46.26473896926732,26.28571233728868,[2.57449899],0.018538135593220338,0.4825460819518502,2.3934641836878248,0.054304451517419285
KP0679_AC_SB20,84.24206061557241,84.13332381423652,[2.04855271],0.019528619528619527,0.5694582743023009,2.229699069057303,0.0415712571519234
KP0680_LM_SB20,3.656806785658534,3.0113148200432898,[1.67327389],0.053545272066402645,0.4647724923258419,2.0417690717959514,0.16880612982225465
KP0681_AC_SB20,73.17249732903966,70.87617937555166,[2.32179241],0.0,0.6110395100240911,2.3573075423129284,0.05270868631784221
KP0682_LM_SB20,49.82910343900823,16.969855219318763,[2.91563888],0.0411639460610362,0.5039554873519799,2.320484056166177,0.11604491906962809
KP0683_AC_SB20,38.8558261311597,37.99149579943555,[1.58984298],0.13705805325185508,0.5530222661863299,2.298225068000304,0.0736744280985672
KP0684_LM_SB20,6.6423077709696425,38.664926214371135,[1.30741581],0.006811145510835914,0.49441735215194504,2.071837673620846,0.04960184821649463
KP0685_AC_SB20,36.46989595177958,31.007050866297426,[2.46752978],0.008035421449655624,0.5341068746978785,2.237749794287077,0.12302083346346153
KP0686_AC_SB20,66.250964870013,70.07177230753717,[2.78828828],0.0,0.44093693480332397,1.71549317344813,0.03407748277876032
KP0687_AC_SB20,19.995381253361405,31.4245016927814,[1.22281366],0.05303784860557769,0.5151574591911208,2.435475469362613,0.1416721468877594
KP0688_AC_SB20,2.6286831379428777,40.73200299976786,[1.20877464],0.0,0.7304395343397669,1.9310903349066273,0.11979894368232791
KP0689_AC_SB20,82.16529018519618,63.71534375408035,[2.5134986],0.21483516483516482,0.5600524482797861,2.2401258220655778,0.04542499197041848
KP0690_AC_SB20,42.5278508537371,41.59269073762661,[3.14449694],0.00714703106036769,0.6342171396634988,2.44738341404971,0.1842313371140225
KP0691_AC_SB20,79.85427407666627,76.41186984446182,[3.17937403],0.07291666666666667,0.5782900003204651,2.148271230403976,0.03540094550242059
KP0692_AC_SB20,11.73280055545919,13.175326411852764,1.0,0.14026315789473684,0.5933804143663082,2.2186378227179597,0.11134381335250701
KP0693_AC_SB20,31.559067724101496,9.587686593259894,[2.0250179],0.03690162401156364,0.4576255291986909,2.718990589807709,0.1301122505086805
KP0694_LM_SB20,41.08765614129662,12.006702559973814,[2.80279066],0.0021366869143188546,0.4659948261420816,2.1641333375232303,0.22742002326132135
KP0695_AC_SB20,84.72820599003637,85.88505492707868,[1.63783738],0.12836438923395446,0.5409351878504497,2.4904969394417997,0.04821664864383619
KP0696_AC_SB20,9.543826388324783,42.129477282125784,[1.061819],0.07241379310344828,0.5047957722741724,1.9245962283830091,0.03273835303784461
KP0697_AC_SB20,71.2741871224765,89.50352857385192,[1.36743992],0.0,0.49167196742748537,2.2669178287238174,0.07927765464330574
KP0698_AC_SB20,45.49734150130742,28.939634491441954,[3.14303999],0.020608483233399956,0.5276339445084091,2.286982244353812,0.20917823231563648
KP0699_AC_SB20,35.09483842711479,54.407061721010386,[1.32680962],0.0011001100110011,0.5301138267757893,2.356413526862338,0.040081727785611025
KP0700_LM_SB20,48.133317046069436,4.711617871515368,[2.13807807],0.17216657174444705,0.47982396582985853,2.3718184461210985,0.23876924132136898
KP0702_AC_SB20,20.175371356752894,8.801954564119827,[1.50673293],0.004085205719288007,0.6832131068346426,2.2520758941779877,0.09605572267819129
KP0703_AC_SB20,80.59150485536817,72.85761727175131,[2.44236329],0.0008578168561012224,0.6101791619842034,2.1000520123441007,0.08067898929913905
KP0704_AC_SB20,44.546147474898945,25.063818581783373,[2.25951159],0.016224772457459437,0.4566877879121269,2.6622328851387915,0.13882085089672852
KP0706_LM_SB20,61.73081811990447,28.840327050785632,[2.42959228],0.03859096441612372,0.387174375852769,2.068796534372117,0.1325641454482525
KP0707_LM_SB20,20.34907978246865,0.43324198366534494,[1.66989928],0.0941436577716078,0.49794196418072467,2.256693612616303,0.18759064909391976
KP0708_AC_SB20,52.48463557705852,68.22690995332451,[1.20730436],0.040955631399317405,0.45858978303193076,2.399061455011543,0.07158687666374121
KP0709_AC_SB20,21.49698427561105,12.254641492097317,[1.52918484],0.0,0.5606351000397571,2.355860316605262,0.06430298161647245
KP0710_AC_SB20,40.22991140104975,11.881098962329517,[1.76973822],0.05457433884683675,0.42994597266961093,2.3102435308768214,0.11783917413298181
KP0711_AC_SB20,50.54824063313109,78.05096747394128,[1.8087673],0.0015527950310559005,0.7611600098125016,2.1395410093616816,0.05634511512039825
KP0712_AC_SB20,45.034115098138734,1.8091513701187492,[3.90361514],0.04989574024426571,0.4954553164888874,2.3091264567723697,0.1914368509013438
KP0714_AC_SB20,74.895541922158,86.82722081061652,[1.8433524],0.01401995146939876,0.5697059386330512,2.7329858510503615,0.09294683235670294
KP0715_LM_SB20,83.0797566255722,83.47264579237226,[2.41305866],0.003646200893907316,0.3527973326140332,1.7054067411645348,0.09922230988066648
KP0716_LM_SB20,83.70804522744145,78.41401602536097,[3.05998257],0.04029825120796645,0.5631487757756438,2.700171438547744,0.25002045913890936
KP0717_AC_SB20,8.840077895400396,7.234223967236134,[1.15284234],0.001224739742804654,0.5571538540177277,2.3631352887427677,0.11816256987391605
KP0718_LM_SB20,43.13274902701967,46.8622943846043,[1.54656838],0.0010723039215686275,0.3861918067372549,1.964154769076423,0.10114995579182935
KP0719_AC_SB20,17.147957273438603,31.071771042369637,[1.57489781],0.002696629213483146,0.6361273810200374,2.2595986048941463,0.16963422655656282
KP0720_AC_SB20,40.08552203450331,86.64515863617936,[1.87463353],0.0,0.8184097434546306,1.993159788319312,0.07810620397014438
KP0721_AC_SB20,47.22395790541181,25.626249955243825,[2.98039395],0.0,0.7834895449127812,1.996479920686643,0.06143228426340036
KP0722_AC_SB20,55.171918004481576,6.720108587643726,[3.24846209],0.0,0.7334728106602444,1.9577301174871482,0.03605575042590953
KP0723_AC_SB20,13.988626536563517,25.42690228336594,[1.3630183],0.0038910505836575876,0.5347906018834444,2.3443895486078,0.17914972708189048
KP0724_AC_SB20,55.77535370886089,78.34014962915094,[2.13706062],0.0,0.7055438056930219,2.0956766663979227,0.0936894351798962
KP0725_LM_SB20,8.782268006355661,32.80007819381903,[1.07339127],0.20722486698403808,0.408310709581239,2.2704457707940953,0.08072688409925002
KP0726_AC_SB20,7.423403397194355,35.01163081692354,[1.15444522],0.024043817304121796,0.46718128980876783,2.33368535949029,0.14316784378038178
KP0727_AC_SB20,9.481415910342891,19.870263039744106,[1.17192281],0.045177045177045176,0.5980380279717307,1.8923763493021817,0.027645079355232444
KP0728_AC_SB20,89.40372421686345,88.21382046071345,[2.26978312],0.0,0.5599877502052556,1.8795854923399933,0.1256402386804275
KP0729_LM_SB20,66.6940499668975,30.423360854044343,[2.23012312],0.0127213515163851,0.4574463183590585,2.39000722064539,0.24047397458347394
KP0730_AC_SB20,65.9444210985812,65.00268883350152,[4.33541754],0.03345724907063197,0.5874160513638949,1.9892946945002772,0.028180931339726357
KP0731_LM_SB20,79.62721373262723,61.598073489192934,[2.72712221],0.10685483870967742,0.21206597625892887,1.8749098186317126,0.16865134081519667
KP0732_LM_SB20,47.54314075477248,18.018823298275187,[2.45458919],0.00959023539668701,0.4647252764949844,1.8138170003654241,0.04209016283978095
KP0733_LM_SB20,8.47670005542386,8.762206903746707,[1.17790016],0.01655519502019734,0.41024736356742686,1.7867606940986724,0.15397840677572774
KP0734_AC_SB20,28.315662878946373,16.304192491755554,[1.6417791],0.027667155732550828,0.5933813808159667,1.9157315267138164,0.08612411651210318
KP0736_AC_SB20,42.23215570810515,16.131206342742466,[2.98634864],0.026995846792801106,0.5620328213319643,2.2950212835218675,0.13017921275778369
