,xy,xz,yz,prop,overhang,range
KP0718_LM_SB20,15.04867379638954,15.583618786759887,33.976729917095895,0.5082612587465539,No,0.10114995579182935
KP0719_AC_SB20,8.870473252877543,16.14964221203195,18.700717240369848,0.6337489346276736,No,0.16963422655656282
KP0720_AC_SB20,10.700149707989745,8.95464153116454,3.6855600143635,0.7425697367883825,No,0.07810620397014438
KP0721_AC_SB20,13.477581625516112,35.95758575985442,3.173155493544426,0.7038195618984355,No,0.06143228426340036
KP0722_AC_SB20,35.541618862047365,21.92623862883455,1.2509475815702882,0.47087634349313606,No,0.03605575042590953
KP0723_AC_SB20,0.46606974073193624,6.178044262386343,25.927435208675853,0.6321602773601335,No,0.17914972708189048
KP0724_AC_SB20,16.110385917433003,2.7660574361928214,1.5419911807341589,0.6559845382288971,No,0.0936894351798962
KP0725_LM_SB20,2.4518507255275104,0.10483961866985333,37.4413578293096,0.4412281032653334,No,0.08072688409925002
KP0726_AC_SB20,3.4719568178294646,5.088186193906426,17.40838450858943,0.5208584825491828,Yes,0.14316784378038178
KP0727_AC_SB20,4.637702744744836,4.149904895665587,9.204846781372046,0.4973083095239275,No,0.027645079355232444
KP0728_AC_SB20,6.9359282236322946,5.007294944220362,3.411052106835158,0.734409841996712,No,0.1256402386804275
KP0729_LM_SB20,11.588611198608618,30.53978148294283,5.148698006480803,0.5440610307144675,Yes,0.24047397458347394
KP0730_AC_SB20,44.66644788521761,13.684521882292316,15.447138233859853,0.5625320868682818,No,0.028180931339726357
KP0731_LM_SB20,26.556518190439615,18.91886375113667,6.124397389751907,0.2536579947969702,Yes,0.16865134081519667
KP0732_LM_SB20,7.23203472515827,20.433547833999498,19.95711540658984,0.5394795774619343,No,0.04209016283978095
KP0733_LM_SB20,3.3444740470422945,7.2831765002548305,20.258088716389256,0.4610848808462598,No,0.15397840677572774
KP0734_AC_SB20,13.652907345987188,11.14924882728891,7.1613162152637475,0.48559023291454423,No,0.08612411651210318
KP0736_AC_SB20,10.020369007927108,33.414452964748726,5.016937435224879,0.5195434353090008,Yes,0.13017921275778369
