plot_name	sample_name	colony_points	colony_threeD_area	rot_colony_twoD_area	colony_rugosity	env_points	env_threeD_area	env_twoD_area	env_rugosity
cur_kal_20m_20200214	KP0296_AC_WP20	345	0.001944016085835193	0.0012410024494895757	1.5664885163077371	98631	0.7478774757318493	0.4326136077459207	1.728742375045879
cur_kal_20m_20200214	KP0297_AC_WP20	340	0.002266317036428069	0.0017335808814302744	1.3073038937521424	106365	0.8113747842766678	0.42749175925200233	1.8979892985454487
cur_kal_20m_20200214	KP0298_AC_WP20	831	0.004765793077750743	0.004114996752193055	1.1581523303052064	199266	1.4949054484898978	0.6016324551037662	2.4847486797102145
cur_kal_20m_20200214	KP0299_AC_WP20	741	0.004645128725923373	0.0030100352914458005	1.5432140410859412	129122	0.9642417490228112	0.4762364625290246	2.024712143841873
cur_kal_20m_20200214	KP0300_AC_WP20	1072	0.005694500062125438	0.0037597774096067922	1.5145843601206659	156725	1.1754182211220128	0.47657987493050585	2.466361428487534
cur_kal_20m_20200214	KP0301_AC_WP20	339	0.001613781171778102	0.0011213486187113628	1.4391431396532466	165431	1.2538641866088318	0.5322420680265292	2.3558156371554118
cur_kal_20m_20200214	KP0302_AC_WP20	307	0.0017782719511279278	0.0015909850319494089	1.117717587166134	180919	1.369731268200002	0.5393426547603515	2.5396308934783227
cur_kal_20m_20200214	KP0303_AC_WP20	1517	0.004675325491885436	0.0030387698914177493	1.538558580921093	182611	1.3921621397608543	0.55364908150239	2.514520815212162
cur_kal_20m_20200214	KP0304_AC_WP20	8854	0.04122305800650004	0.021690738148543935	1.9004912476557316	226438	1.721581975773585	0.7237981468238956	2.3785388002553924
cur_kal_20m_20200214	KP0305_AC_WP20	3173	0.01858205190643457	0.010894458297577547	1.7056425752317035	143276	1.1099454891066296	0.5923894484524239	1.8736753195153708
cur_kal_20m_20200214	KP0306_LM_WP20	2433	0.0218679986115949	0.020865568372507456	1.0480423164704322	121944	0.9881933167930351	0.6585155781425678	1.500637721556061
cur_kal_20m_20200214	KP0309_AC_WP20	1760	0.009249161715306535	0.00771506599096945	1.1988441480776388	121790	0.9960745867345949	0.4121490079350817	2.416782686740055
cur_kal_20m_20200214	KP0310_AC_WP20	9026	0.04222482231865306	0.030643512379259864	1.377936765082832	128692	1.075947657489476	0.46529688205098707	2.3123895710342928
cur_kal_20m_20200214	KP0311_AC_WP20	419	0.0027618084876493585	0.0017915142244128285	1.5416056707864239	115741	0.9663560319907012	0.3753719939265111	2.5743956598421422
