,x,y,z
KP0348_LM_WP20,-2.6896115726061938,-53.65748015438114,-9.282491671794784
KP0349_LM_WP20,-2.9500872773985956,-54.880680889135434,-8.918041412349078
KP0350_LM_WP20,0.16544147548504706,-56.79937351284084,-10.100865729214863
KP0351_AC_WP20,-1.8271750754675284,-58.08544584392164,-6.869285804173392
KP0352_AC_WP20,-0.4835471965045872,-58.09866974708985,-7.036977310953294
KP0353_AC_WP20,-1.6497124639180505,-58.95598219580332,-6.650163086840935
KP0354_AC_WP20,-2.137097346300358,-58.60257477338355,-7.314674462892388
KP0355_AC_WP20,-6.731580651390097,-58.44920898975374,-5.97802741048805
KP0356_AC_WP20,-3.5699838684535754,-60.79615228249439,-4.309074206011198
KP0357_AC_WP20,-5.493222924597884,-61.96771722324804,-4.533285338371002
KP0358_AC_WP20,-2.3606668403553246,-61.82560550452552,-4.571517074442488
KP0359_AC_WP20,-4.500333674849269,-62.60162770203068,-4.04875859748055
KP0360_AC_WP20,-5.228251121184479,-62.89052571269167,-4.314917407085385
KP0361_AC_WP20,-5.27829081676032,-63.20845950226569,-4.4152731293505045
KP0362_AC_WP20,-4.7806492569804835,-63.75699515895911,-4.363845875001642
KP0363_AC_WP20,-5.298054687858935,-63.95516947167991,-5.072057761592507
KP0364_AC_WP20,-2.6500251347138417,-64.99759095215576,-2.7353064934081566
KP0365_AC_WP20,-3.1490571390537956,-63.77228743107042,-3.4702807420138218
KP0366_AC_WP20,-3.0605616474323285,-64.7737524331991,-3.7959109126303723
KP0367_AC_WP20,-1.858289186855309,-64.25150720061669,-2.780288001319466
KP0368_AC_WP20,-1.5024157914932168,-62.43525714200048,-4.122557583813618
KP0369_AC_WP20,-1.1521351581956258,-63.802649457247625,-4.500119906347381
KP0370_AC_WP20,-2.163354640230735,-66.08596277773692,-5.946296818394732
KP0371_AC_WP20,-4.195259683933197,-65.84017106593528,-5.022662579236085
KP0372_AC_WP20,-5.137141133075918,-65.45296119030334,-4.451038509320508
KP0373_AC_WP20,-1.7147237811461946,-64.56588916216293,-4.541633679090843
KP0374_AC_WP20,3.6834941152939065,-55.61023618883598,-9.301846746497617
KP0375_LM_WP20,1.5861406895319328,-51.253762564359995,-9.408110661466335
KP0376_LM_WP20,1.3676736965031147,-49.873765824811684,-9.751134183489903
KP0377_LM_WP20,3.19548889641096,-50.48514151535281,-8.087209633738139
KP0378_AC_WP20,2.0643275358036086,-48.433782996316026,-8.078986137541117
KP0379_AC_WP20,2.936729359967038,-48.31412620524389,-9.07857814403518
KP0380_LM_WP20,2.5624421060766185,-47.03794680652299,-9.813022564088229
KP0381_AC_WP20,1.9099424885542253,-46.64756991340683,-8.73975296994703
KP0382_AC_WP20,2.1091896120726927,-45.95391274219317,-7.810248652636694
KP0383_AC_WP20,2.3887542657446335,-45.72878268723961,-9.622613701164441
KP0384_AC_WP20,-5.151550222349305,-43.465466503349056,-5.281639967594953
KP0385_AC_WP20,-7.1365053962390474,-14.889751367309346,-3.6922428603127253
KP0386_AC_WP20,-7.281453590126963,-14.85139614971394,-3.456660284072093
KP0387_AC_WP20,-7.550589218445663,-14.948451057468743,-3.280440584179345
KP0388_AC_WP20,-7.587815760960464,-15.747081806471646,-3.5575525520837217
KP0389_AC_WP20,-8.088213354052542,-16.742418882654935,-2.8453980218095363
KP0390_AC_WP20,-7.899947581720732,-16.932400724197144,-3.1045001363409916
KP0391_LM_WP20,-4.297841204411363,-17.58739998130969,-8.777171761478876
KP0392_AC_WP20,-2.963134764512343,-16.796665748785305,-8.907634939909062
KP0393_AC_WP20,-3.1526470074463617,-17.16658483013651,-8.81461648680503
KP0394_AC_WP20,-3.3751570458350106,-16.7454763417974,-8.42483884238931
KP0395_AC_WP20,-3.434230478798501,-17.246337424771795,-8.403981638379081
KP0396_AC_WP20,-3.7335860254178592,-17.384197359272033,-8.589833746268155
KP0397_AC_WP20,-3.491111821868005,-17.526511855453894,-8.593400577176258
KP0399_LM_WP20,-6.985676450289192,-20.622384425554817,-10.590428872057103
KP0400_LM_WP20,-7.62797207814934,-22.464682924505873,-9.563481880835871
KP0401_AC_WP20,-9.982321188897313,-23.86944491893297,-8.130230782723654
KP0402_AC_WP20,-9.945787445481317,-24.0056182328692,-8.528591561691123
KP0403_LM_WP20,-10.082534573554213,-24.02373457543258,-8.970468830169178
KP0404_AC_WP20,-8.315473131750947,-25.22317397959458,-9.879857310159773
KP0405_AC_WP20,-6.422252300854176,-26.15326489886366,-9.112973584853885
KP0450_AC_WP20,-5.066492945332742,-26.64279555073581,-8.408293282313032
KP0451_LM_WP20,-10.160062515424482,-27.20892257359711,-8.637076386035123
KP0454_AC_WP20,-9.331388455021306,-31.71699291936097,-7.920782528555103
KP0455_AC_WP20,-7.386520285015556,-34.34164960398353,-5.929099370716476
KP0456_AC_WP20,-7.086008055998453,-35.40079403047545,-7.941696098499618
KP0457_AC_WP20,-6.995376346130062,-35.52585600947364,-9.353044927930723
KP0458_LM_WP20,-8.35603871847143,-37.03674515833785,-9.156495621156486
KP0459_LM_WP20,-8.05387274154727,-38.72022891664988,-9.201016507011907
KP0460_LM_WP20,-8.833251782990244,-38.514569948570276,-8.467618533661565
KP0461_AC_WP20,-7.3267238033797115,-40.77107270469051,-5.260630900619531
KP0462_AC_WP20,-6.881536091250482,-41.00444566662803,-5.151767388201357
KP0463_AC_WP20,-7.844595567737112,-41.39070893241588,-3.859135073621534
KP0464_AC_WP20,-7.77453763157639,-42.24637706897251,-3.9029745981679476
KP0465_AC_WP20,-6.836922767278114,-42.718974356751005,-3.6600208055477523
KP0466_AC_WP20,-6.89616947425293,-42.31980742254693,-4.2224744367291365
KP0467_AC_WP20,-4.68438606519147,-35.7150642746641,-5.106926766852699
KP0468_AC_WP20,-4.891482265797496,-36.79983299857986,-5.961140762278562
KP0470_AC_WP20,-0.7394092115013664,-34.785184262675145,-7.877933822691756
KP0471_AC_WP20,-0.0008105551332941996,-33.56490315005854,-9.272404778147703
KP0472_LM_WP20,-2.8489796801401095,-25.874943266708076,-9.740475926161633
KP0473_LM_WP20,-2.362975473093696,-25.45242728013376,-8.502827619305357
KP0474_AC_WP20,-2.477704941078482,-25.61112112227414,-8.16281049509857
KP0475_AC_WP20,0.8165310006955491,-18.63172110233249,-9.509863772452036
KP0476_AC_WP20,1.4741348516421455,-18.289943962485793,-8.920447996994286
KP0477_AC_WP20,1.084163416150449,-17.691836846014542,-9.279127907153029
KP0478_AC_WP20,1.4776904183544977,-17.41464519741559,-9.138386340182054
KP0479_AC_WP20,2.902745302079365,-15.815303475771575,-9.870089137397613
KP0480_AC_WP20,2.5157827125972854,-14.215454498435799,-11.010120242359305
KP0481_AC_WP20,1.8912223913203674,-14.134633469849994,-11.288189570137195
KP0482_LM_WP20,-0.5405422882858346,-13.342027023209083,-11.184549707340878
KP0483_AC_WP20,-0.8960839108653605,-11.766124198629434,-7.0513775758660575
KP0484_AC_WP20,-0.8395798367714479,-11.151221275178688,-8.837721224863321
KP0485_AC_WP20,-4.493584469636798,10.806836870806409,-5.324529325249474
KP0486_AC_WP20,-3.929880706285741,9.886788927639286,-5.580283604561252
KP0487_AC_WP20,-5.870085658160549,9.572708565987528,-5.986239313017429
KP0488_AC_WP20,-6.215756362011129,8.34111678861961,-6.216548763868396
KP0489_AC_WP20,-4.994222771840504,7.202949898652883,-6.761022981077907
KP0490_AC_WP20,-4.915018831755031,5.525273947078697,-7.229060176346216
KP0491_AC_WP20,-5.754569175252588,5.615638815778302,-7.4751258543239425
KP0492_AC_WP20,-6.452817630119059,4.67640133507985,-7.194879227946823
KP0493_AC_WP20,-6.779219498482992,5.388013494258972,-7.155975576859243
KP0494_AC_WP20,-7.365694524931194,6.629144982784116,-8.213878328587645
KP0495_AC_WP20,-6.595693421510852,7.0285256147886495,-7.836046845217613
KP0499_AC_WP20,-6.821246375687603,4.172306740055932,-6.851128806555485
KP0500_AC_WP20,-6.748897311876268,4.270425209567473,-6.990129975152104
KP0501_AC_WP20,-7.186370593565753,3.2459349890804585,-6.698849475749734
KP0502_AC_WP20,-7.640843745618614,2.906289656747955,-6.819679173027371
KP0503_AC_WP20,-6.69144544089188,2.733392054080804,-6.7992371674191485
KP0504_AC_WP20,-8.010234908947037,2.7073587956298333,-6.347476597817002
KP0505_AC_WP20,-8.43648728635863,3.0527649751676655,-7.050540094760492
KP0506_AC_WP20,-7.783250235408731,1.8814414577211627,-6.480752170407375
KP0507_AC_WP20,-6.951619008442731,2.1626148138258685,-6.582398155059823
KP0508_AC_WP20,-5.811144456284349,2.2280006550751366,-7.822862088667228
KP0509_AC_WP20,-3.4154573761856346,-0.8109450830554417,-5.611107723098372
KP0510_AC_WP20,-3.3813496510558507,-0.4487604335628985,-5.912960519297309
KP0511_AC_WP20,-3.3723672081084355,-1.0172286131211987,-5.622205959695552
KP0512_AC_WP20,-3.938973227097967,-1.1307269346818651,-5.723127148459039
KP0513_AC_WP20,-4.3730691036009794,-1.3631996172633696,-6.496291109342227
KP0514_AC_WP20,-4.792554937021766,-0.7610050614322956,-7.140045008474001
KP0515_AC_WP20,-4.590783567640495,-0.9966807093393237,-8.32998578494669
KP0516_AC_WP20,-5.046585818272631,-1.2571598518605414,-6.761814936733079
KP0517_AC_WP20,-4.7960108454664585,-1.751413671449526,-7.103182273262913
KP0518_LM_WP20,-5.842417940195247,-2.434299786205871,-7.031507137320812
KP0519_AC_WP20,-7.569535542840848,-0.40462360052063806,-5.97154368351201
KP0520_AC_WP20,-7.621379432495335,-1.4135905893752236,-5.650546872950126
KP0521_AC_WP20,-8.26793769411773,-0.2441599796418421,-6.096241598128037
KP0522_AC_WP20,-8.874147739956086,-2.504794399695469,-5.710718937239653
KP0523_AC_WP20,-8.684639722875827,-3.248455752935203,-6.4143782015855155
KP0524_AC_WP20,-8.17245269173327,-3.4953366186758066,-5.934128487390237
KP0525_AC_WP20,-8.64752957915523,-4.103017372545919,-6.031199331219162
KP0526_AC_WP20,-7.095827886889744,-4.403731472078086,-5.307780874501161
KP0527_LM_WP20,-4.660235377303945,-3.99719123167762,-7.095030710024533
KP0528_AC_WP20,-4.588583562617265,-3.469926615043912,-6.098018417139995
KP0529_LM_WP20,-3.1692204601540848,-5.292031158410015,-9.223098615780536
KP0530_AC_WP20,-4.66526433617483,-3.793187743645854,-5.9627300093265365
KP0531_AC_WP20,-6.4960807208500135,-4.616003760429201,-5.170343101902922
KP0532_AC_WP20,-6.922061261184747,-5.313757613825805,-5.1790008393741545
KP0533_AC_WP20,-5.659992866493485,-7.7294494942507965,-4.913129586202777
KP0534_AC_WP20,-5.193791403655466,-8.51308386440659,-4.582606032345785
KP0535_AC_WP20,-6.206361550668995,-8.531898063646087,-5.28950313426539
KP0536_AC_WP20,-7.972503097996285,-5.773159296174446,-6.330089307458364
KP0537_AC_WP20,-7.6198550990957665,-6.561035897318201,-6.3243627070945605
KP0538_AC_WP20,-7.5865151438908605,-8.020774542274225,-5.106642932758992
KP0539_AC_WP20,-2.0221373720392632,-12.621612406304733,-3.791977860584353
KP0540_AC_WP20,-1.3342990891516753,-11.533553181136446,-4.5662224494258306
KP0541_AC_WP20,-1.456159397255941,-11.394213185182787,-4.136668429520457
KP0542_LM_WP20,-2.3093984483979813,-10.10476133261392,-7.678845199913807
KP0543_AC_WP20_d,0.17922018145679564,-9.046287570569397,-7.120184388016991
KP0544_AC_WP20,-0.4747046115651229,-9.07294782154154,-7.457070749792761
KP0545_AC_WP20,-0.06797233987324292,-8.285046495527617,-7.0263241097647136
KP0547_LM_WP20,-0.8010530753210517,-7.699809613798713,-7.210401568276913
KP0548_LM_WP20,-2.9295168250801242,-8.416003904353985,-8.550054039478402
KP0549_AC_WP20,-0.02811345656842712,-7.3885886195484405,-7.126843172386858
KP0549_AC_WP20_2,-0.01304471845748112,-5.376705528468637,-7.380658317209386
KP0550_LM_WP20,-0.48990079567802036,-5.908821905211168,-8.921111579209597
KP0551_LM_WP20,1.244530597873773,-5.541220917604322,-9.17066194680442
KP0552_AC_WP20,-0.0651373370331424,-3.6500030743266754,-6.832627136188889
KP0553_AC_WP20,-2.178928271200271,-1.2790038196082723,-7.13792354087326
KP0554_AC_WP20,2.681559659924951,-0.08047163742233066,-8.351442352472434
KP0555_AC_WP20,4.833040238715284,4.843196360777528,-7.6301515183597655
KP0556_AC_WP20,6.1052211349618855,4.105727576159145,-6.11160476875924
KP0557_AC_WP20,3.5855334466388893,5.821399966710473,-9.87200266421793
KP0558_LM_WP20,-1.2106573625747696,7.394418907028588,-10.229523657386663
KP0559_AC_WP20,4.215515943658279,7.110788932062755,-9.88137872001235
KP0560_AC_WP20,4.801250306065474,7.822520447850133,-9.802552954842042
KP0561_AC_WP20,-14.768125083937953,39.62982917328064,-3.4727028552058155
KP0562_LM_WP20,-12.458571770429348,38.31035707055442,-4.315953627777407
KP0563_AC_WP20,-13.923137201734404,39.08506978283018,-3.3112987581373563
KP0564_LM_WP20,-13.984125850369802,39.12893234278624,-3.6933253455965644
KP0565_AC_WP20,-10.719435823288393,36.702932456311316,-5.794690563166185
KP0566_LM_WP20,-15.900114129704793,33.71211927076823,-4.464590940728479
KP0567_LM_WP20,-14.235305262094078,33.820405013567026,-4.325436653623488
KP0568_AC_WP20,-10.994715043504156,30.40874415750106,-5.280385449126527
KP0569_AC_WP20,-11.2468431621141,30.061364049414095,-5.828322516275946
KP0570_LM_WP20,-11.940513293989031,29.706947145384465,-6.898614805738276
KP0571_AC_WP20,-13.100263153794494,26.50120776127001,-4.406289619980058
KP0572_AC_WP20,-9.533868491412399,25.213044226836047,-7.759272584086968
KP0573_LM_WP20,-9.083023542551459,25.353479101007814,-8.222893792530886
KP0574_AC_WP20,-6.71443802602651,25.95117533432667,-8.554963700969912
KP0575_AC_WP20,-6.249513425397607,14.228092720463376,-8.245430870358668
KP0576_AC_WP20,-5.988790247568623,12.927022802189434,-8.461139712999014
KP0577_AC_WP20,-6.850476644139445,13.04258137139691,-7.940169278868905
KP0578_AC_WP20,-7.004867485285693,12.50797265899092,-8.250736319520307
KP0579_AC_WP20,-7.184044459767077,12.143851193970736,-8.822784166005803
KP0580_AC_WP20,-7.047092654854966,11.3285553275728,-8.255370738518998
KP0581_AC_WP20,-6.27782850170785,10.934250082214056,-9.29195871132114
KP0582_AC_WP20,-2.2418119250045603,18.62330190201407,-6.519372894795092
KP0583_LM_WP20,-1.8029268002622603,20.492586243368606,-8.553907263966577
KP0584_AC_WP20,-1.1739461155976973,23.10793005122251,-9.423308394312333
KP0585_LM_WP20,-5.289275460426435,25.27488329381225,-8.39621678686835
KP0586_LM_WP20,-3.412105026760734,28.37291735507564,-10.198655383421343
KP0588_LM_WP20,-6.6598272179763,30.548593461410192,-5.193470519877993
KP0589_AC_WP20,-10.013186016353515,33.59629563438581,-2.414278516472809
KP0590_AC_WP20,-12.189603013975574,37.726130939748636,-2.117341162726312
KP0591_AC_WP20,-12.151286728826017,38.18472584966003,-2.8245584307610585
