,xy,xz,yz,prop,overhang,range
KP0354_AC_WP20,11.696031497593687,8.78345172133462,2.218406979068452,0.46203330964975575,No,0.030967317088107578
KP0355_AC_WP20,0.7270162058390199,2.4155542612650662,21.402449960628946,0.6533477817723032,No,0.07311893181847053
KP0356_AC_WP20,37.669817553660735,31.966074020417267,25.961097452745083,0.682093139113812,No,0.11949222045416083
KP0357_AC_WP20,45.40443836282016,33.358594860822016,1.0108746435934806,0.7658221130190564,No,0.08306279576734878
KP0358_AC_WP20,16.02664871254026,17.454568585457746,18.593569952771325,0.5960179055981226,Yes,0.23254477865119394
KP0359_AC_WP20,29.257488648835984,21.690449857559305,7.49023125102403,0.7571788193521061,No,0.05513648504269173
KP0360_AC_WP20,17.809683009297487,18.133033504517687,17.061145064206556,0.6393004069828573,No,0.05629506345351666
KP0361_AC_WP20,16.217730122891552,13.591885781377794,14.447608748820064,0.6561801204303412,No,0.048960426684487204
KP0362_AC_WP20,51.32436830864577,7.4794477918464315,3.7849575868749703,0.7423579736849735,No,0.05133306203561664
KP0363_AC_WP20,26.9790900520661,4.832062069620833,3.554469634008523,0.46858348414609957,No,0.09946038543412716
KP0364_AC_WP20,16.35180218041342,23.933837373283126,17.823982488232225,0.7463575185369693,No,0.1485694066687128
KP0365_AC_WP20,28.310993971090145,14.961474186999324,11.943328481247608,0.5870236886214628,No,0.03719805840198559
KP0366_AC_WP20,36.75257168119517,1.2356833903549822,2.9711409685210897,0.8019570478721929,No,0.019753643471896565
KP0367_AC_WP20,8.149804751272537,28.58240302991167,12.234854596660597,0.6084112654597775,No,0.05594955299979004
KP0368_AC_WP20,27.469106416889296,11.229231642227056,17.997220315306734,0.7184810247064282,No,0.048004886222806235
KP0369_AC_WP20,3.0754931181027576,35.364752595502935,6.527388111119168,0.45979583976731553,No,0.1255661579620886
KP0370_AC_WP20,2.7166742458879294,6.271937564817702,6.966458848064488,0.5242961782599554,No,0.11727047619773968
KP0371_AC_WP20,36.14006207141054,29.911939123220094,14.8131228427406,0.6877568215858509,No,0.03369693112958422
KP0372_AC_WP20,18.454843142841522,6.886432389855179,16.03407019007392,0.637500441498006,No,0.1632860808819908
KP0373_AC_WP20,19.803469938789068,19.236121726636863,30.246279805886886,0.498547009411496,No,0.04233521694587831
KP0374_AC_WP20,19.783915543944598,3.992844013262112,16.875105672268685,0.5019987875900106,No,0.16520863914252343
KP0375_LM_WP20,15.469332616026872,35.405837893011395,6.799512360932043,0.42559137761023974,Yes,0.1356025842819119
KP0376_LM_WP20,8.463099685269619,9.42811762660771,38.5183536567113,0.421924006978584,No,0.13365342918282136
KP0377_LM_WP20,10.441302901303342,8.344858430280308,33.752774444038664,0.6119406976254084,No,0.19852041525430564
KP0378_AC_WP20,6.177364670948637,33.61796437427694,24.313469978731675,0.5337920548061917,No,0.02526672231640706
KP0379_AC_WP20,21.842035986116986,1.9533878679795902,31.41910668628098,0.6518759190841376,No,0.005621714257310009
KP0380_LM_WP20,5.067675077232364,6.667647852853679,25.720359916782844,0.4247257948217034,No,0.08894343381163682
KP0381_AC_WP20,21.058714320859774,12.683664772877377,11.92701881765232,0.6119004157833423,No,0.12320427569533912
KP0382_AC_WP20,8.947424950728669,29.627985776705287,3.7223255045223143,0.6017810132227001,No,0.041059972361570704
KP0383_AC_WP20,51.4229472901912,4.081318654934228,1.766143376297305,0.5639890474053643,No,0.09207480529890562
KP0384_AC_WP20,27.485108894421064,46.106553057216274,9.377876136463158,0.5008036156943371,Yes,0.2084108082397268
KP0385_AC_WP20,21.716684419163403,18.01887227328133,2.497162838141462,0.7036950073909926,No,0.15962815844790854
KP0386_AC_WP20,44.67396874042874,27.62862339956061,7.676051789946422,0.7866059654222999,No,0.028911630398147963
KP0387_AC_WP20,3.4871257926265273,28.04560527511922,5.050606321056899,0.7320105320422629,No,0.010044344172294151
KP0388_AC_WP20,34.263123074870514,16.100835863470966,17.714343347444196,0.4942734049940058,No,0.035238070750568555
KP0389_AC_WP20,10.400241784105734,6.461752868231274,6.544147388075441,0.7747229686298069,No,0.03934446411456884
KP0390_AC_WP20,15.095192436268587,5.7405538850791755,12.460927647100446,0.5526314784644685,No,0.0117038480882251
KP0391_LM_WP20,8.911842112668015,13.62088061309228,2.187443053211987,0.5556612821763596,No,0.18551680668275322
KP0392_AC_WP20,3.9606239485737516,22.698578345419413,10.214805931490968,0.4808388113152591,No,0.0617205770748686
KP0393_AC_WP20,15.679282809085159,17.07571118221248,31.879684073944038,0.5741278767614991,No,0.02203225776735371
KP0394_AC_WP20,2.280254540076,2.605358618574106,14.492828050147303,0.7459664436841803,No,0.053877793757900284
KP0395_AC_WP20,4.185377608955501,6.636883511761279,8.988035881991406,0.7998282222602872,No,0.019780926543657297
KP0396_AC_WP20,3.347059460413172,2.9218898276934504,21.633643366167306,0.7254075647993243,No,0.020102183565281935
KP0397_AC_WP20,16.601559318697635,13.596961574785341,2.4420235880163816,0.5676602025522232,No,0.028851071586213382
KP0399_LM_WP20,31.582274270624787,42.1691421204719,6.83899073798398,0.4465774214376793,No,0.08146784465208669
KP0400_LM_WP20,5.7414242875793144,20.313558088355848,4.645556003710692,0.36717758029997133,Yes,0.4099598126387127
KP0401_AC_WP20,20.04608697738331,37.82342637454392,14.369697953394612,0.5360323965864348,No,0.05278277749181749
KP0402_AC_WP20,27.754515946497673,4.388006825473009,33.23322032809509,0.49673851682458536,No,0.04000960673379578
KP0403_LM_WP20,24.42611230852971,44.38165187761877,9.452191345907941,0.5111193310269718,No,0.023620801299041237
KP0404_AC_WP20,1.2178060587634767,10.35863378495171,6.723385271978061,0.4899200451401781,No,0.03351491407284744
KP0405_AC_WP20,17.615075542812658,0.6614816984597628,7.097294897737737,0.71256834579263,No,0.036244400536310416
KP0450_AC_WP20,7.784222730924963,5.717219953465688,18.42047483320785,0.3114069442032843,Yes,0.12506927316023395
KP0451_LM_WP20,15.921942692130537,50.85038915028179,1.0552906291392594,0.5013158163490719,No,0.09252829776015681
KP0454_AC_WP20,10.022505039778032,8.388934321811876,18.244924035582464,0.6295065771345424,No,0.16090492685116167
KP0455_AC_WP20,7.255018183976896,15.915625917164014,9.026482858319573,0.7051069355142726,No,0.20212226809057898
KP0456_AC_WP20,12.687422320390523,1.7556268915767639,49.49411891707595,0.5271228859107504,Yes,0.11697278826333829
KP0457_AC_WP20,21.99798558367464,15.600827904064959,16.246817762360486,0.6406537769571783,No,0.06129334047496427
KP0458_LM_WP20,1.2638969145151182,17.54335999594437,0.15994324461117598,0.44817711099469754,Yes,0.14887780696181438
KP0459_LM_WP20,16.437761367907708,36.97836175785718,12.041601090920295,0.46296335357319585,Yes,0.16048031740338656
KP0460_LM_WP20,11.579960247465474,25.35664303563867,13.182163198096346,0.4936850039294808,Yes,0.18391032717358755
KP0461_AC_WP20,1.670493284538573,8.20829526468662,37.15514488912515,0.6471671809464897,No,0.02696843442246896
KP0462_AC_WP20,6.349789107135345,16.54452049686554,24.71633591566025,0.4774609510616251,No,0.061730117686279264
KP0463_AC_WP20,7.92299052766969,18.5408028296464,23.952236526530093,0.7204542957516353,No,0.049244283165918695
KP0464_AC_WP20,6.250419604020188,5.747822332864764,30.612583671587487,0.4485101869657291,Yes,0.12160982947592801
KP0465_AC_WP20,6.169384834710969,10.414166765946021,41.95509844441487,0.4779875393314137,No,0.07221764930725456
KP0466_AC_WP20,7.934173233732619,15.034864561466264,31.7170809238787,0.5665568762683875,No,0.08070735510893493
KP0467_AC_WP20,2.335509510557169,4.703781256261486,2.885148168024692,0.7633750678448884,No,0.10012686763397095
KP0468_AC_WP20,26.184210902121475,22.509804460373733,5.829593292434973,0.4908833967224739,No,0.05662213723678908
KP0470_AC_WP20,8.453294118563424,21.59849378591497,3.7810828917614385,0.5714824478669208,Yes,0.18708305624900148
KP0471_AC_WP20,2.7147614960522968,8.865243263338234,30.78049245893922,0.5043558495664024,No,0.13709332628048532
KP0472_LM_WP20,1.6348297742591427,4.235716006415407,21.04412028820204,0.4694046234680191,Yes,0.17582898375983919
KP0473_LM_WP20,8.378641807752388,20.854692889553604,25.680054027512504,0.4930912595360382,No,0.0188432997298609
KP0474_AC_WP20,34.957605501046245,61.80635976886709,7.920935050452025,0.5417939496019674,No,0.009403584754221431
KP0475_AC_WP20,41.900511962398525,8.973800359724855,4.684816301230247,0.5226404467532738,No,0.049916774702808565
KP0476_AC_WP20,16.061705287073252,7.902628638721074,1.903048507626493,0.7504426759226578,No,0.08548285346339174
KP0477_AC_WP20,5.957919557214725,7.113635961391011,0.4713788302548139,0.6542843667443314,No,0.08428383388121688
KP0478_AC_WP20,9.179012158757939,11.752482653051056,28.41229544882176,0.712325793587978,No,0.0392329402823122
KP0479_AC_WP20,2.6653769854467426,3.2736191444183933,22.843199791548578,0.48865896111709534,No,0.14279591597657512
KP0480_AC_WP20,55.14912796434463,12.528181284593414,3.9713417968868043,0.7579344103558548,No,0.06664746657667803
KP0481_AC_WP20,26.968706251632327,14.243504443072633,2.853937864770925,0.5511014051879188,No,0.06681929404705317
KP0482_LM_WP20,31.209400852438396,29.024894866659892,14.478139125855307,0.43294384990861323,Yes,0.18914365037963993
KP0483_AC_WP20,4.769988712442889,26.023821783991337,13.886866124590082,0.5133200343788527,No,0.048940856656814045
KP0484_AC_WP20,16.676474340638205,36.697014316698485,6.974135679925758,0.40849427928970583,No,0.08522141974116411
KP0485_AC_WP20,13.916885399371681,6.756757470537969,20.364931298488326,0.731272210060857,No,0.07025664900649516
KP0486_AC_WP20,0.12230535282878909,5.009599993095409,13.06691090019145,0.6313218790127344,No,0.08235390745200524
KP0487_AC_WP20,49.129138627460016,15.466915983205222,9.998164208164999,0.6815053868969498,No,0.05266369342272335
KP0488_AC_WP20,32.223922321435545,41.50785054253598,17.593060423262653,0.6944335797277689,No,0.049312758163637845
KP0489_AC_WP20,44.9852401382493,6.21375515403044,0.43259970621419375,0.7370009385942108,No,0.044249918698131684
KP0490_AC_WP20,5.510350738753181,16.995321113358536,20.337766771494813,0.6125935811009816,No,0.03655011225933738
KP0491_AC_WP20,50.8067176344732,2.5775639963171946,18.632250830631413,0.7347047192730526,No,0.0468907694579465
KP0492_AC_WP20,28.47731568738165,25.202802724784053,0.9450019065986509,0.6441296011447692,No,0.11996416736731368
KP0493_AC_WP20,0.9883052097461299,7.8382478693675415,20.781320521402144,0.6503682793949633,No,0.03380495603063033
KP0494_AC_WP20,20.884575414956103,8.566040972828455,2.2140382987440606,0.6694849272307393,No,0.1001567273673413
KP0495_AC_WP20,19.308504677604233,9.15790265141341,1.0301191573353121,0.7547371393983657,No,0.04784020484176561
KP0499_AC_WP20,48.162448880381916,9.84139400230207,9.408757414509815,0.631200302537371,No,0.03574114948814039
KP0500_AC_WP20,38.56890970553699,22.12514834198471,17.399528311848123,0.49097697263932144,No,0.006759130615687097
KP0501_AC_WP20,35.527971906402186,25.173674844226383,9.831399125205486,0.7290010400169791,No,0.06377277295818716
KP0502_AC_WP20,22.414349144211393,28.570372696788795,29.28501929905879,0.4979215304588126,No,0.07020845956378337
KP0503_AC_WP20,30.66381073336063,52.24397090732031,1.9630497263965647,0.5888259393551479,No,0.06577517655967872
KP0504_AC_WP20,10.75445090690936,8.189190245833933,1.5592158117171728,0.7125690088255977,No,0.06522161727945755
KP0505_AC_WP20,14.743065952417476,8.666716883265105,30.861934328884626,0.6710754755923684,No,0.14543185938323377
KP0506_AC_WP20,13.150026353107604,5.413309804775939,1.0146790955580227,0.6661425826011965,No,0.059514555086084914
KP0507_AC_WP20,14.088163984520262,5.45275843657774,7.92592875640263,0.656650827365752,No,0.05574112529779543
KP0508_AC_WP20,3.7540313421670897,8.584429299201062,30.619885371450284,0.5039288388771379,No,0.07349900790063472
KP0509_AC_WP20,5.875415461442969,6.667227843197489,18.310326381710983,0.7887010396108028,No,0.027798618509313876
KP0510_AC_WP20,8.889653374077849,14.561969769221074,6.380657972230573,0.5051575203493508,No,0.03336098222461477
KP0511_AC_WP20,27.820177744741162,3.1483700425811096,17.97221711164865,0.7821829497279271,No,0.026686947702118127
KP0512_AC_WP20,39.465560951801656,19.278518989142043,9.829582593157593,0.6555468789432212,No,0.04108714732628741
KP0513_AC_WP20,18.979974593552793,31.41404457439806,21.796397682605253,0.7531779751153422,No,0.01655295699892485
KP0514_AC_WP20,21.28898091151606,3.8786269973254397,1.2664787770344084,0.3931349408519491,No,0.07864263699884795
KP0515_AC_WP20,15.280364062704258,14.255991377842717,39.1970405072167,0.4515652419474204,No,0.0787377842155595
KP0516_AC_WP20,22.477372066737235,10.788310835536036,9.405099161422,0.7509206106493509,No,0.047835997053829654
KP0517_AC_WP20,35.89587877888523,37.652262005573,3.060784515467078,0.5191480539299423,No,0.030615737038673208
KP0518_LM_WP20,28.21706650786786,20.571229597564386,28.860641496340854,0.5213891590019769,No,0.04369166643102382
KP0519_AC_WP20,6.7419777399028185,4.034026386341417,2.528867573865452,0.6409364526975638,No,0.026833624964163662
KP0520_AC_WP20,21.808630477220238,20.091896673179857,17.985490006455496,0.6630813424104185,No,0.012231890308673546
KP0521_AC_WP20,8.616116605398556,0.18742235497065374,13.462271938471613,0.7248388772131598,No,0.07821020952555605
KP0522_AC_WP20,0.3818079372401054,1.280232686800632,28.28800706688664,0.627573227244193,No,0.09488895972663533
KP0523_AC_WP20,6.564722318475367,32.31211432015894,10.155908641728953,0.4843582734191144,No,0.07780884234164151
KP0524_AC_WP20,25.175269429135955,28.698404691933728,27.058930966802134,0.6948818568915941,No,0.05480536272838019
KP0525_AC_WP20,3.9364177473462196,45.39956484766851,0.5043823371087608,0.6668256384415123,No,0.06468432496872113
KP0526_AC_WP20,27.431180255211785,7.828252275303679,16.46424290961541,0.5649055698711519,No,0.06634077061731797
KP0527_LM_WP20,6.017161228415465,11.100493682888116,10.849914430519869,0.4784618491690712,Yes,0.13671950205118583
KP0528_AC_WP20,15.129433579865244,9.89179434967757,3.538998271995914,0.6245434512943344,No,0.07936519934998168
KP0529_LM_WP20,28.14201392109417,14.430846164726331,25.62464764942133,0.5974616205854136,No,0.03957257432930262
KP0530_AC_WP20,22.311811550217676,9.766020205376963,19.56973309365543,0.5206192448886373,No,0.02556745245263835
KP0531_AC_WP20,29.21118174828997,8.463127536821737,0.036918998938388355,0.6586099836432459,No,0.027394902137382222
KP0532_AC_WP20,33.69484953607162,29.39700458693591,8.140493578398441,0.6635544830133143,No,0.10738911444347758
KP0533_AC_WP20,8.906222668646603,12.74200800549526,6.189290926975297,0.6808104161067533,No,0.02164038217441472
KP0534_AC_WP20,25.31819121930345,5.978738375353213,9.683234054559025,0.5532131891541258,No,0.05733243635649408
KP0535_AC_WP20,2.035574028589721,2.933474033205326,22.935039411507663,0.4656262031004485,No,0.08481632165262176
KP0536_AC_WP20,1.6579402826515959,31.401583835322803,6.244801240490762,0.6727225301382541,No,0.10797773154733192
KP0537_AC_WP20,23.356959289999626,19.659557481388376,8.508549822261068,0.5977910323464564,No,0.026961914659150824
KP0538_AC_WP20,10.917791380307678,14.45521028514169,7.691090082003102,0.7242556140526543,No,0.09131116656113615
KP0539_AC_WP20,24.948877395488022,5.161943424488696,13.893236221820098,0.7335287762044753,No,0.06686293736015515
KP0540_AC_WP20,24.83011224867306,66.57544714309331,30.559711265979498,0.4985774383894498,No,0.014346113298742382
KP0541_AC_WP20,14.709532372849463,2.757448972828917,8.649081840888304,0.6351496027021736,No,0.007591247572865079
KP0542_LM_WP20,1.4845441813828217,9.571261318529084,12.388793571028149,0.5166299696083234,Yes,0.2386800957647594
KP0543_AC_WP20_d,51.12598950276428,35.92639038550075,2.2054994635491783,0.5148287224665192,No,0.03972714565542471
KP0544_AC_WP20,0.618558163593737,14.890350188069148,0.6641360563883987,0.5035421163305747,No,0.08499990668777421
KP0545_AC_WP20,6.6060495124774015,13.737123403644706,7.295544711417244,0.49132074704997064,No,0.0953125839805737
KP0547_LM_WP20,13.01613249428214,24.8868682886698,16.808629675885307,0.479536864052263,Yes,0.12376643588686838
KP0548_LM_WP20,10.948438556318253,3.321206587345666,13.258987442647353,0.52761877246728,Yes,0.2247473193501122
KP0549_AC_WP20,7.847182046463584,31.606932517738045,14.385620286016175,0.47196501323605383,No,0.062400677597358
KP0549_AC_WP20_2,2.4154629074091787,21.15680459323772,23.171618987738057,0.5048253421471784,No,0.039516011132795736
KP0550_LM_WP20,5.092896248558807,13.26035911299038,22.497175437753857,0.4260366282119593,No,0.0924013792488713
KP0551_LM_WP20,5.166000996042669,8.114815898434495,17.881964478351982,0.35335936972812454,No,0.09630421319810709
KP0552_AC_WP20,3.6068944381330628,13.344233219815104,7.472972597532374,0.6797060253923761,No,0.15573405647650465
KP0553_AC_WP20,5.779987708028818,28.7767310768747,12.387983146951541,0.6352598771862566,No,0.08702978253797042
KP0554_AC_WP20,11.885132406074325,5.6166299778580955,15.902176873071678,0.6558300749209892,No,0.11137889800404596
KP0555_AC_WP20,3.0006652218448875,14.884578102064303,5.759651562160027,0.6244694195057654,No,0.22404389538029296
KP0556_AC_WP20,23.344895974536158,6.450230478611935,0.7602943157267639,0.7611185835753155,No,0.16278353414395189
KP0557_AC_WP20,2.672840306455586,25.13129295684629,5.7177413001593544,0.4403400384017888,No,0.08935732670072356
KP0558_LM_WP20,10.151197579719812,19.828016679311705,10.749379417505395,0.4933280325244536,Yes,0.2087756803553081
KP0559_AC_WP20,20.96497520083013,23.55990443092902,15.8279677551668,0.4451621096465638,No,0.07703944370292974
KP0560_AC_WP20,28.63497408095851,14.615164876490402,22.902672176035484,0.4486769303525818,No,0.07697944949512715
KP0561_AC_WP20,5.551754483542607,10.62923711227853,1.4674477746823524,0.6058126825623363,No,0.057732588213739035
KP0562_LM_WP20,13.96756687168051,32.46677677206807,23.94558681647169,0.45864838322114615,Yes,0.2706617506909822
KP0563_AC_WP20,18.43250371737049,22.37874237849659,26.007391402139557,0.537904685604515,No,0.02014780059316024
KP0564_LM_WP20,47.85365687826444,50.07617285381972,11.47168140150145,0.4803908506798221,No,0.03333963343864974
KP0565_AC_WP20,33.653218602958034,5.157632675045562,33.34500589671553,0.5122982225616675,No,0.01071008111139432
KP0566_LM_WP20,14.214191829970176,11.850560787725039,10.026418396253623,0.44331840640715864,Yes,0.23189783238880732
KP0567_LM_WP20,5.015463727808043,9.56743363768329,14.91338769034543,0.7069170743545845,No,0.1276020620831893
KP0568_AC_WP20,39.28684235938355,8.966882512997726,18.455101337218036,0.597584660211135,No,0.04583018438990307
KP0569_AC_WP20,9.507525108351352,29.470957841669897,3.3471401660850666,0.5158896605246681,No,0.06494048885749565
KP0570_LM_WP20,0.060352277299858266,26.619470153212664,1.918291948357553,0.3793228171438942,Yes,0.139762695417024
KP0571_AC_WP20,23.577408228117182,43.474177538558294,11.462817986839811,0.5094187676219788,No,0.035877902418611045
KP0572_AC_WP20,9.900628658215547,17.15514879417348,32.07530341705732,0.7061107655788477,No,0.049217962094117614
KP0573_LM_WP20,31.51917416403659,41.256765756415014,18.853453715480068,0.5202162287750508,No,0.011369951832078366
KP0574_AC_WP20,0.9710912251724576,24.761049044209003,0.24496924987581037,0.7075061962838106,No,0.05478599800275486
KP0575_AC_WP20,1.526171161290618,6.186660029732709,12.895954077352412,0.6376772467733431,No,0.13067941659646648
KP0576_AC_WP20,43.86481768820327,36.45356739409552,37.544975515543456,0.34994037139445255,No,0.0046152673751486545
KP0577_AC_WP20,6.973480339625519,0.5309353538774657,10.46747827212275,0.6765726106032072,No,0.06465647408719323
KP0578_AC_WP20,6.945440122635777,6.6113659946049985,6.364320669908288,0.6370052605371477,No,0.03746460954747897
KP0579_AC_WP20,4.765474254682592,22.095590666969468,17.730648962638575,0.5295727919991383,No,0.0494697229004236
KP0580_AC_WP20,5.278922180690257,33.57692738307686,33.472595912649965,0.5659396047300987,No,0.08770772628215445
KP0581_AC_WP20,37.20579201442131,18.71896570600654,0.3573438263710142,0.5134050740219492,No,0.048167723973863985
KP0582_AC_WP20,24.34045021240429,2.6607901895413053,12.602455060517691,0.6143732992156034,No,0.009521633954927224
KP0583_LM_WP20,16.410933706473802,0.776889482402292,32.936437379175416,0.48081163702207785,Yes,0.13260512797160848
KP0584_AC_WP20,11.112947401794287,24.37926279855345,1.428950513766039,0.5808065668889801,No,0.0632953444538409
KP0585_LM_WP20,2.5350029010316715,25.420328000837916,2.953159787936933,0.7692686861377022,No,0.13467883328506658
KP0586_LM_WP20,0.7824055237606264,14.633547261601144,4.71679751137738,0.6408296323471339,No,0.15047100956847487
