plot_name	sample_name	colony_points	colony_threeD_area	rot_colony_twoD_area	colony_rugosity	env_points	env_threeD_area	env_twoD_area	env_rugosity
cur_kal_20m_20200214	KP0351_AC_WP20	2322	0.016615124329829173	0.007067823421325954	2.3508120307159714	174750	1.264795108698666	0.5691637803275317	2.2221988686118177
cur_kal_20m_20200214	KP0352_AC_WP20	10435	0.05049301862394611	0.024396981553455366	2.0696420380247713	145682	1.0382663149869407	0.4463190842438907	2.3262870704842658
cur_kal_20m_20200214	KP0353_AC_WP20	9399	0.04893702086832519	0.02297431177180544	2.130075597232111	236093	1.7139680290186305	0.7745342838957548	2.212901435941233
cur_kal_20m_20200214	KP0354_AC_WP20	365	0.002156737904403508	0.0015539181770448498	1.3879353084761936	171265	1.244966367494157	0.5168612600213803	2.408705128031182
cur_kal_20m_20200214	KP0355_AC_WP20	3307	0.015253689269118648	0.010670514072912167	1.4295177500249203	164683	1.094599428776915	0.488757727600209	2.2395542146236274
cur_kal_20m_20200214	KP0356_AC_WP20	7438	0.04025449190254416	0.019868621905878823	2.026033415565348	187623	1.2778801814470022	0.5812798270112141	2.1983907269198064
cur_kal_20m_20200214	KP0357_AC_WP20	2670	0.012038294488287046	0.010792349229150015	1.1154470850305462	164469	1.1129837372299263	0.49672353647896783	2.240650292352418
cur_kal_20m_20200214	KP0358_AC_WP20	43177	0.24437717045568685	0.16043699855582774	1.5231970970252862	359391	2.4968176963925823	1.0398583205014655	2.4011133508923663
cur_kal_20m_20200214	KP0359_AC_WP20	1053	0.005544836798344176	0.003299191308923447	1.6806654356013995	164455	1.1158420444782624	0.41929494571778775	2.6612341881871746
cur_kal_20m_20200214	KP0360_AC_WP20	953	0.006115866177593906	0.0030610744434247895	1.9979475477085609	162270	1.102560325262113	0.404184498723062	2.727863955063656
cur_kal_20m_20200214	KP0361_AC_WP20	919	0.006723849948728115	0.0035184544213644	1.9110237460801651	164385	1.1257229878192716	0.42864138039059946	2.626258311303161
cur_kal_20m_20200214	KP0362_AC_WP20	847	0.005483714099838461	0.003201980439319357	1.7126007493675166	192552	1.3433785601467318	0.4913904849360895	2.733831039323955
cur_kal_20m_20200214	KP0363_AC_WP20	4088	0.016318745840540418	0.012120254750084752	1.3464028749417423	242995	1.6865673461433452	0.638773053913448	2.6403232506609
cur_kal_20m_20200214	KP0364_AC_WP20	12163	0.0314483064504795	0.022752000310517006	1.3822216078268368	147126	1.0386496966137575	0.474786062213921	2.1876162323943293
cur_kal_20m_20200214	KP0365_AC_WP20	841	0.005307247803742665	0.0027156691742676988	1.9543057210471173	165853	1.1473631932593495	0.43315708822226234	2.6488385494701
cur_kal_20m_20200214	KP0366_AC_WP20	113	0.0005027361472489788	0.0003722229710546371	1.350631708259575	155469	1.096918458032547	0.41237649000145016	2.6599927120692297
cur_kal_20m_20200214	KP0367_AC_WP20	1354	0.006687859018440319	0.003704563884934412	1.8053026553647151	102370	0.7175653397170494	0.35126920210467694	2.0427789724167664
cur_kal_20m_20200214	KP0368_AC_WP20	926	0.005902215613120831	0.002589164760716593	2.2795828611105065	142641	0.9925682635084754	0.47318893140221896	2.0976151334883504
cur_kal_20m_20200214	KP0369_AC_WP20	5984	0.03859704946473804	0.03184215333991355	1.2121369133775686	244046	1.7352957505308226	0.7342026902028308	2.3635104769929813
cur_kal_20m_20200214	KP0370_AC_WP20	10546	0.06773974806740729	0.03888224840104746	1.7421767221049498	223954	1.6371318059919375	0.7219476486617382	2.2676600014234554
cur_kal_20m_20200214	KP0371_AC_WP20	359	0.0033724746560166727	0.0019565427529003644	1.7236907555520273	181309	1.3000381807357224	0.5121574538123087	2.5383564586607577
cur_kal_20m_20200214	KP0372_AC_WP20	20313	0.13479494435644207	0.056016484348468454	2.4063442382050795	280468	1.9567934120679822	0.7685495499193447	2.546086211713139
cur_kal_20m_20200214	KP0373_AC_WP20	794	0.005335291263993833	0.004055888325507409	1.315443334679676	199457	1.4170651915136128	0.5361019842060798	2.6432754088984813
cur_kal_20m_20200214	KP0374_AC_WP20	12805	0.016092776900431816	0.014141151689682984	1.138010344106038	219821	1.4893855068653972	0.7078478717076475	2.104103955659751
cur_kal_20m_20200214	KP0375_LM_WP20	8512	0.04434630414810707	0.04036964280353071	1.0985062306329985	219639	1.4570165813200626	0.6934913880142681	2.1009872746827614
cur_kal_20m_20200214	KP0376_LM_WP20	8864	0.04392986643542901	0.04345059430579988	1.011030277888861	227469	1.5273084041775746	0.7614497522440047	2.0057901387144352
cur_kal_20m_20200214	KP0377_LM_WP20	23956	0.11641132138972342	0.090851682551163	1.281333687179283	264086	1.7960701150400817	0.8509436265993323	2.110680495037967
cur_kal_20m_20200214	KP0378_AC_WP20	277	0.0010383043660888366	0.0010976957075739717	1	102498	0.6703125057903283	0.4135312104972126	1.6209477997667279
cur_kal_20m_20200214	KP0379_AC_WP20	20	4.88539424791476e-05	3.6208442880399674e-05	1.3492417401244607	143524	0.9646184558539777	0.48565250234617285	1.9862318245946113
cur_kal_20m_20200214	KP0380_LM_WP20	4204	0.011519091160029953	0.01282468406548403	1	189864	1.2387277367269904	0.6615789822878214	1.8723807283649152
cur_kal_20m_20200214	KP0381_AC_WP20	5628	0.015414720137968645	0.01791093705676355	1	204924	1.3474201765181946	0.6622635230379028	2.0345680075166674
cur_kal_20m_20200214	KP0382_AC_WP20	510	0.0012125079998426644	0.0011706777334369789	1.0357316665474423	73395	0.528610007539842	0.27263011347616734	1.9389274383515664
cur_kal_20m_20200214	KP0383_AC_WP20	2485	0.002693586801644469	0.0028868133042881943	1	174851	1.14136652916877	0.583016372113317	1.9576920713762223
cur_kal_20m_20200214	KP0384_AC_WP20	16269	0.058901052682257336	0.06636201593741828	1	254396	1.7128267568115687	1.0308300548244986	1.6615995515411914
cur_kal_20m_20200214	KP0385_AC_WP20	7625	0.016512120388610284	0.016779637396144402	1	237691	1.6464448153449016	0.7526330684802192	2.1875796909502574
cur_kal_20m_20200214	KP0386_AC_WP20	179	0.0011849046783380204	0.0008543040333924087	1.3869824231460188	107587	0.7516812832227813	0.3972293795780999	1.8923103926027507
cur_kal_20m_20200214	KP0387_AC_WP20	24	9.82065150377098e-05	4.518224737254122e-05	2.1735641927672953	82660	0.5798205098427597	0.33492055598508585	1.7312180440443892
cur_kal_20m_20200214	KP0388_AC_WP20	264	0.00020956946982138603	0.00021877397173441474	1	103433	0.7162112178975644	0.38589604135712235	1.8559693314779464
cur_kal_20m_20200214	KP0389_AC_WP20	330	0.001106006469512761	0.001134609344474781	1	75793	0.5244018762054758	0.2773518883471086	1.890745649256881
cur_kal_20m_20200214	KP0390_AC_WP20	46	0.00012022066201541087	0.00011790790971196043	1.0196149037761784	68427	0.4736421544920998	0.24770166378761455	1.912147650724753
