plot_name	sample_name	colony_points	colony_2D_area	overhang_2D_area	overhang_prop
cur_kal_20m_20200214	KP0343_LM_WP20	5373	0.028463283850538052	0.009523671293812493	0.3345949590293835
cur_kal_20m_20200214	KP0344_LM_WP20	48265	0.15603226378661852	0.000984776344717563	0.006311363565578277
cur_kal_20m_20200214	KP0345_LM_WP20	23718	0.0707417779804753	0.00018081418049556745	0.002555974498484786
cur_kal_20m_20200214	KP0346_AC_WP20	2434	0.010872145521148369	3.781060577893128e-06	0.00034777501556967335
cur_kal_20m_20200214	KP0347_AC_WP20	5399	0.02681045004607077	0.0006442753705233061	0.024030755523170657
cur_kal_20m_20200214	KP0348_LM_WP20	29970	0.11937319601656264	0.008767194252088032	0.07344357481114615
cur_kal_20m_20200214	KP0349_LM_WP20	48636	0.1951042970880499	0.0018044013075435232	0.009248393471975673
cur_kal_20m_20200214	KP0350_LM_WP20	90064	0.3194110623020129	0.051874925083757226	0.162408041568416
cur_kal_20m_20200214	KP0351_AC_WP20	2322	0.00417326003568731	0.0	0.0
cur_kal_20m_20200214	KP0352_AC_WP20	10435	0.017534502412523138	0.0	0.0
cur_kal_20m_20200214	KP0353_AC_WP20	9399	0.02232647797193026	0.0	0.0
cur_kal_20m_20200214	KP0354_AC_WP20	365	0.0024137595240525437	0.0007926444727913627	0.32838584991290465
cur_kal_20m_20200214	KP0355_AC_WP20	3307	0.010171321941798955	1.425391357424497e-05	0.0014013825986245348
cur_kal_20m_20200214	KP0356_AC_WP20	7438	0.012295206842788656	0.0	0.0
cur_kal_20m_20200214	KP0357_AC_WP20	2670	0.0074957775173314705	0.0	0.0
cur_kal_20m_20200214	KP0358_AC_WP20	43177	0.14196283641009022	0.00020497348143148393	0.0014438530999716988
cur_kal_20m_20200214	KP0359_AC_WP20	1053	0.003546822821564741	0.0	0.0
cur_kal_20m_20200214	KP0360_AC_WP20	953	0.0020456393655196533	0.0	0.0
cur_kal_20m_20200214	KP0361_AC_WP20	919	0.003118041801774219	1.2412590230634032e-07	3.9808928230439556e-05
cur_kal_20m_20200214	KP0362_AC_WP20	847	0.0016550463013781838	0.0	0.0
cur_kal_20m_20200214	KP0363_AC_WP20	4088	0.013964531014024442	0.00149675930754521	0.10718292694842593
cur_kal_20m_20200214	KP0364_AC_WP20	12163	0.014164699785802565	0.0002352675175511971	0.016609424916086704
cur_kal_20m_20200214	KP0365_AC_WP20	841	0.0011683790509415455	0.0001745538004391528	0.14939826274571386
cur_kal_20m_20200214	KP0366_AC_WP20	113	0.0005359260162304406	0.0	0.0
cur_kal_20m_20200214	KP0367_AC_WP20	1354	0.0032148458508586566	0.0	0.0
cur_kal_20m_20200214	KP0368_AC_WP20	926	0.0024256022119939946	0.0	0.0
cur_kal_20m_20200214	KP0369_AC_WP20	5984	0.026449813633369942	0.0008392328164543855	0.031729252541711
cur_kal_20m_20200214	KP0370_AC_WP20	10546	0.043247419475854414	0.003178120942365684	0.07348694976217181
cur_kal_20m_20200214	KP0371_AC_WP20	359	0.0016112287489812355	0.00015976037869139728	0.09915437444398398
cur_kal_20m_20200214	KP0372_AC_WP20	20313	0.03610102343925541	0.0	0.0
cur_kal_20m_20200214	KP0373_AC_WP20	794	0.003463924597298274	0.00033455346732239597	0.09658220262165482
cur_kal_20m_20200214	KP0374_AC_WP20	12805	0.011176408435500093	0.0013974774223912123	0.12503814892379436
cur_kal_20m_20200214	KP0375_LM_WP20	8512	0.03571074906249865	0.016277437375376763	0.455813384000684
cur_kal_20m_20200214	KP0376_LM_WP20	8864	0.036891116233418474	0.0014442480657153017	0.039148939180295224
cur_kal_20m_20200214	KP0377_LM_WP20	23956	0.07814676823280407	0.0	0.0
cur_kal_20m_20200214	KP0378_AC_WP20	277	0.0015294556111755577	6.261077961346761e-05	0.0409366438332553
cur_kal_20m_20200214	KP0379_AC_WP20	20	0.00036514792742948647	0.0	0.0
cur_kal_20m_20200214	KP0380_LM_WP20	4204	0.013907922105031213	0.006576674057806246	0.47287251166204936
cur_kal_20m_20200214	KP0381_AC_WP20	5628	0.006655894873391374	0.001786022837231263	0.2683369961823378
cur_kal_20m_20200214	KP0382_AC_WP20	510	0.0008952030888149986	0.0002618506456149845	0.2925041802096576
cur_kal_20m_20200214	KP0383_AC_WP20	2485	0.001487295740390045	0.0010777218122432384	0.7246183680729191
cur_kal_20m_20200214	KP0384_AC_WP20	16269	0.06089709820743841	0.023365154866911705	0.38368256542078905
cur_kal_20m_20200214	KP0385_AC_WP20	7625	0.013924109089923321	0.0004994884432527416	0.03587220123219332
cur_kal_20m_20200214	KP0386_AC_WP20	179	0.000947140352217481	0.0	0.0
cur_kal_20m_20200214	KP0387_AC_WP20	24	0.00022227964521399142	0.0	0.0
cur_kal_20m_20200214	KP0388_AC_WP20	264	0.0005588656317924764	0.000204774530095507	0.3664110269918082
cur_kal_20m_20200214	KP0389_AC_WP20	330	0.0018540123543204275	0.0	0.0
cur_kal_20m_20200214	KP0390_AC_WP20	46	0.0003643115070433055	0.0	0.0
cur_kal_20m_20200214	KP0391_LM_WP20	20989	0.08144042396730763	0.016333275331837174	0.20055489075540406
cur_kal_20m_20200214	KP0392_AC_WP20	2136	0.0050076350385531085	0.0014108688585805797	0.28174354714720423
cur_kal_20m_20200214	KP0393_AC_WP20	185	0.0009877459742248464	1.2332098254896274e-05	0.01248509088034921
cur_kal_20m_20200214	KP0394_AC_WP20	1787	0.005743302950372657	0.0	0.0
cur_kal_20m_20200214	KP0395_AC_WP20	125	0.001193326632294095	0.0	0.0
cur_kal_20m_20200214	KP0396_AC_WP20	204	0.001651736284357071	0.0	0.0
cur_kal_20m_20200214	KP0397_AC_WP20	303	0.0016781904271488896	3.2959163584521824e-05	0.01963970420241092
cur_kal_20m_20200214	KP0399_LM_WP20	3059	0.01481219312340813	0.005244382233539696	0.3540584564247849
cur_kal_20m_20200214	KP0400_LM_WP20	135060	0.38443285445340764	0.11952133699257401	0.31090302404697234
cur_kal_20m_20200214	KP0401_AC_WP20	1882	0.005727449273583389	0.0002291806496992679	0.04001443552827498
cur_kal_20m_20200214	KP0402_AC_WP20	1079	0.0017303813966970958	0.0004763855652428246	0.27530668449865225
cur_kal_20m_20200214	KP0403_LM_WP20	283	0.0004270007268964336	0.0001394657777431254	0.32661719045961246
cur_kal_20m_20200214	KP0404_AC_WP20	865	0.0032299732945871846	0.0005095570095917425	0.15775889244832528
cur_kal_20m_20200214	KP0405_AC_WP20	790	0.0018364260846896036	0.0	0.0
cur_kal_20m_20200214	KP0450_AC_WP20	6788	0.02487866846687412	0.024118070474156404	0.9694277049541277
cur_kal_20m_20200214	KP0451_LM_WP20	3553	0.013040742567298584	0.008437953358600373	0.6470454665487897
cur_kal_20m_20200214	KP0454_AC_WP20	23738	0.01846905868163472	3.303951301564924e-05	0.0017889115837020487
cur_kal_20m_20200214	KP0455_AC_WP20	37038	0.030082081529154103	0.0	0.0
cur_kal_20m_20200214	KP0456_AC_WP20	6417	0.01700545267680236	0.002060782341149167	0.12118362153101285
cur_kal_20m_20200214	KP0457_AC_WP20	1133	0.0017288377794102056	0.0014338823831637792	0.8293909354832293
cur_kal_20m_20200214	KP0458_LM_WP20	10769	0.0520719301400708	0.012137576171391655	0.23309249606730925
cur_kal_20m_20200214	KP0459_LM_WP20	13052	0.051146190788581666	0.020716158066314237	0.40503814158803586
cur_kal_20m_20200214	KP0460_LM_WP20	19064	0.0723538187086258	0.006130622875211074	0.08473115841887417
cur_kal_20m_20200214	KP0461_AC_WP20	437	0.001337526819075674	4.5912646307992554e-05	0.034326523889608024
cur_kal_20m_20200214	KP0462_AC_WP20	1195	0.004800629676118502	2.235963451043529e-05	0.004657646187887989
cur_kal_20m_20200214	KP0463_AC_WP20	1000	0.004196866550972368	0.0	0.0
cur_kal_20m_20200214	KP0464_AC_WP20	7728	0.03964882336402084	0.030162874865660282	0.7607508194816055
cur_kal_20m_20200214	KP0465_AC_WP20	2687	0.013695688659671686	0.00622432013101753	0.45447295756259837
cur_kal_20m_20200214	KP0466_AC_WP20	4057	0.010278380956488704	0.005553455731754632	0.5403045241525861
cur_kal_20m_20200214	KP0467_AC_WP20	7400	0.009514471240194005	0.0	0.0
cur_kal_20m_20200214	KP0468_AC_WP20	1960	0.0034125133331614683	0.0007857845895164199	0.23026564669520058
cur_kal_20m_20200214	KP0470_AC_WP20	24166	0.08222040924557415	0.005490368890369264	0.06677622917164944
cur_kal_20m_20200214	KP0471_AC_WP20	13093	0.03685916970043795	0.005650250169957942	0.15329293133509753
cur_kal_20m_20200214	KP0472_LM_WP20	12530	0.06536106273542547	0.048652006902718786	0.7443576476052243
cur_kal_20m_20200214	KP0473_LM_WP20	102	0.0002752293045690294	8.195273946718158e-06	0.02977616776509613
cur_kal_20m_20200214	KP0474_AC_WP20	29	0.00033177762988031165	8.933110181111699e-06	0.026924992454537416
cur_kal_20m_20200214	KP0475_AC_WP20	1897	0.0017239427212257306	0.000489464724140624	0.2839216860944269
cur_kal_20m_20200214	KP0476_AC_WP20	2817	0.00510640498243911	0.0	0.0
cur_kal_20m_20200214	KP0477_AC_WP20	6651	0.009153798019758993	0.0	0.0
cur_kal_20m_20200214	KP0478_AC_WP20	662	0.002667805189409315	0.0	0.0
cur_kal_20m_20200214	KP0479_AC_WP20	11856	0.03389832172451459	0.0	0.0
cur_kal_20m_20200214	KP0480_AC_WP20	1888	0.0028249003198944395	3.48590472734774e-05	0.012339921174556704
cur_kal_20m_20200214	KP0481_AC_WP20	1369	0.004579627491139662	0.0	0.0
cur_kal_20m_20200214	KP0482_LM_WP20	17004	0.0710916330145271	0.008497511796661828	0.11952899991656427
cur_kal_20m_20200214	KP0483_AC_WP20	1166	0.007365862254719239	0.004929858766740582	0.6692846806335631
cur_kal_20m_20200214	KP0484_AC_WP20	2522	0.008611038138066246	0.0094128687776425	1.093116605305887
cur_kal_20m_20200214	KP0485_AC_WP20	2525	0.006107791286940485	0.0	0.0
cur_kal_20m_20200214	KP0486_AC_WP20	5515	0.017790168518585996	0.0	0.0
cur_kal_20m_20200214	KP0487_AC_WP20	1794	0.0035880358499996955	0.0	0.0
cur_kal_20m_20200214	KP0488_AC_WP20	721	0.0017682518808534063	0.0	0.0
cur_kal_20m_20200214	KP0489_AC_WP20	461	0.001123046708146282	0.0	0.0
cur_kal_20m_20200214	KP0490_AC_WP20	856	0.002158081052504848	0.00027334026958484935	0.126658945115888
cur_kal_20m_20200214	KP0491_AC_WP20	553	0.001275823558909543	0.0	0.0
cur_kal_20m_20200214	KP0492_AC_WP20	12250	0.03199936906696411	0.0007560387508069136	0.02362667680180738
cur_kal_20m_20200214	KP0493_AC_WP20	412	0.001406351624042094	0.0	0.0
cur_kal_20m_20200214	KP0494_AC_WP20	9183	0.011145797227692952	0.0	0.0
cur_kal_20m_20200214	KP0495_AC_WP20	990	0.001927945278407955	0.0	0.0
cur_kal_20m_20200214	KP0499_AC_WP20	1102	0.0016910243756015344	0.0	0.0
cur_kal_20m_20200214	KP0500_AC_WP20	24	0.00016090039864008032	0.0	0.0
cur_kal_20m_20200214	KP0501_AC_WP20	1787	0.004026646015622814	0.0	0.0
cur_kal_20m_20200214	KP0502_AC_WP20	2262	0.0022598326335651463	0.0004159957427780879	0.18408254514043665
cur_kal_20m_20200214	KP0503_AC_WP20	2016	0.0027288488779026194	0.0	0.0
cur_kal_20m_20200214	KP0504_AC_WP20	1508	0.002494937250443021	0.0	0.0
cur_kal_20m_20200214	KP0505_AC_WP20	15076	0.027202745499981935	0.0	0.0
cur_kal_20m_20200214	KP0506_AC_WP20	2342	0.002806018012796645	0.0003518597710978264	0.1253946943651805
cur_kal_20m_20200214	KP0507_AC_WP20	1939	0.0034944358349625906	0.0	0.0
cur_kal_20m_20200214	KP0508_AC_WP20	2375	0.013425613498932341	0.00026168327697206884	0.019491345925672518
cur_kal_20m_20200214	KP0509_AC_WP20	411	0.002266227052723211	0.0	0.0
cur_kal_20m_20200214	KP0510_AC_WP20	553	0.0031528372901251755	0.0	0.0
cur_kal_20m_20200214	KP0511_AC_WP20	390	0.0019559186328056023	0.0	0.0
cur_kal_20m_20200214	KP0512_AC_WP20	731	0.0021446918132745543	0.0	0.0
cur_kal_20m_20200214	KP0513_AC_WP20	92	0.0004228030331186816	0.0	0.0
cur_kal_20m_20200214	KP0514_AC_WP20	1770	0.0031620976269538777	0.0	0.0
cur_kal_20m_20200214	KP0515_AC_WP20	2625	0.011880041929779898	0.012151942025128508	1.0228871326343583
cur_kal_20m_20200214	KP0516_AC_WP20	1033	0.00299904038099942	0.0	0.0
cur_kal_20m_20200214	KP0517_AC_WP20	431	0.001675529404311181	0.0005600989814612184	0.33428179775303796
cur_kal_20m_20200214	KP0518_LM_WP20	851	0.004036659398436824	0.0003551367263056929	0.08797787755965188
cur_kal_20m_20200214	KP0519_AC_WP20	219	0.000760334910841038	0.0	0.0
cur_kal_20m_20200214	KP0520_AC_WP20	62	0.0004963374415172395	0.0	0.0
cur_kal_20m_20200214	KP0521_AC_WP20	4113	0.008925883949136898	0.0	0.0
cur_kal_20m_20200214	KP0522_AC_WP20	7266	0.008183675503474793	0.00019604139239516182	0.02395517665771603
cur_kal_20m_20200214	KP0523_AC_WP20	3390	0.009218399454754883	0.001963811804356836	0.2130317539390089
cur_kal_20m_20200214	KP0524_AC_WP20	1911	0.004278251083462628	0.0	0.0
cur_kal_20m_20200214	KP0525_AC_WP20	2505	0.0029689230165758952	0.0	0.0
cur_kal_20m_20200214	KP0526_AC_WP20	4234	0.007343794627454391	0.002271680521116781	0.3093333400997112
cur_kal_20m_20200214	KP0527_LM_WP20	12735	0.050963412335508745	0.016530958602055362	0.32436914728603095
