plot_name	sample_name	colony_points	mean_colony	low_colony	high_colony	mean_env	low_env	high_env	outcrop_prop
cur_kal_20m_20200214	KP0383_AC_WP20	2485	-1.7787768760741876	-1.818384977807809	-1.7376040253527585	-1.7993210427202333	-2.0514541903344528	-1.3419168786752391	0.38430299545858193
cur_kal_20m_20200214	KP0384_AC_WP20	16269	-0.9643846016348953	-1.0287746328142706	-0.8876472532969193	-0.9960743751478557	-1.5871446615447138	-0.38892966579412946	0.5197398314312616
cur_kal_20m_20200214	KP0385_AC_WP20	7625	-0.6826868931233316	-0.7692233739615156	-0.6379664391247384	-0.8616796392178623	-1.2176937228421312	-0.5111855257574143	0.7572549503691707
cur_kal_20m_20200214	KP0386_AC_WP20	179	-0.6541661663860574	-0.6674860087300012	-0.6431325878157503	-0.7924712769459517	-1.0724362763270254	-0.5111855257574143	0.7452464152902555
cur_kal_20m_20200214	KP0387_AC_WP20	24	-0.6148066657970316	-0.6159770233754907	-0.6134543523663712	-0.7569021304412512	-1.0206699415702054	-0.5111855257574143	0.7966156827892207
cur_kal_20m_20200214	KP0388_AC_WP20	264	-0.6747361156475673	-0.6833797818685117	-0.6674392526919694	-0.7837508591032322	-1.0970524648483322	-0.5111855257574143	0.7208400423756077
cur_kal_20m_20200214	KP0389_AC_WP20	330	-0.5257280496690131	-0.5437417026294579	-0.5141539241941476	-0.7244295008671345	-0.9525262331105867	-0.5111855257574143	0.9670492123900968
cur_kal_20m_20200214	KP0390_AC_WP20	46	-0.5803489283793478	-0.586044984310343	-0.5734916875260161	-0.7219930447020676	-0.9745032665042659	-0.5111855257574143	0.8507214454804933
cur_kal_20m_20200214	KP0391_LM_WP20	20989	-1.6561424394219426	-1.7701889989777566	-1.5398014959014692	-1.7494656948247802	-2.1710820318149135	-1.0723051451633399	0.4686480018361182
cur_kal_20m_20200214	KP0392_AC_WP20	2136	-1.6696643065825487	-1.7197775992212843	-1.6276016398412072	-1.8066141681917354	-2.113738183816433	-1.3593564720333948	0.5886593886061766
cur_kal_20m_20200214	KP0393_AC_WP20	185	-1.643236514994247	-1.659653254429578	-1.6237056640519254	-1.7706619920218056	-2.063175927468887	-1.4351794724722144	0.6686971067008094
cur_kal_20m_20200214	KP0394_AC_WP20	1787	-1.577589028815605	-1.6095898034912297	-1.5528526760429187	-1.7298911702154371	-2.020886528464306	-1.3339649250854702	0.6453392897649536
cur_kal_20m_20200214	KP0395_AC_WP20	125	-1.5708232736526375	-1.5789098570132665	-1.5636121855248992	-1.6976231570300702	-1.9834383175898835	-1.40010870131805	0.7073445825952476
cur_kal_20m_20200214	KP0396_AC_WP20	204	-1.6012749178513919	-1.6108614799471996	-1.5920975650049376	-1.6961531717388605	-2.0194189633385276	-1.3578049612519583	0.6320060400300044
cur_kal_20m_20200214	KP0397_AC_WP20	303	-1.6068466016491447	-1.6270957400984112	-1.5947507402185184	-1.70561579304023	-2.026530551371294	-1.380695590872149	0.6498315752336931
cur_kal_20m_20200214	KP0399_LM_WP20	3059	-1.9744051146707038	-2.0392039316785393	-1.9074579617506169	-1.8613009528759616	-2.173255614708986	-1.5003504011186632	0.29551041665631406
cur_kal_20m_20200214	KP0400_LM_WP20	135060	-1.8092640506323436	-2.0513599355666403	-1.4856737134343183	-1.720027104115647	-2.173255614708986	-1.0269650224697875	0.31753864730374376
cur_kal_20m_20200214	KP0401_AC_WP20	1882	-1.5170917625050517	-1.5592410184234475	-1.4741752149259102	-1.5741791905451894	-1.9472876887222366	-1.0801180670807764	0.4960920164648636
cur_kal_20m_20200214	KP0402_AC_WP20	1079	-1.599595832578638	-1.6237526299002032	-1.5728634232394993	-1.6407075210660205	-1.9858245968158497	-1.1710071013937637	0.4740064694329376
cur_kal_20m_20200214	KP0403_LM_WP20	283	-1.6659770610384865	-1.683928418234442	-1.6529051462166033	-1.686286965137466	-2.004389254094058	-1.2732852682809317	0.4628783314307785
cur_kal_20m_20200214	KP0404_AC_WP20	865	-1.8426820451875903	-1.8599086670844376	-1.8227922582139557	-1.847046887217318	-2.1023643316454788	-1.6106514592081962	0.5281177309243835
cur_kal_20m_20200214	KP0405_AC_WP20	790	-1.6992102840291343	-1.7306763068298858	-1.6757602466349286	-1.8133803315599337	-2.1235878699450224	-1.3282954904297297	0.5336120360848091
cur_kal_20m_20200214	KP0450_AC_WP20	6788	-1.5869303494405034	-1.6874448522116814	-1.4816522906347012	-1.701620561522947	-2.0901864083381194	-1.0417894032936494	0.48002431948598456
cur_kal_20m_20200214	KP0451_LM_WP20	3553	-1.6043608485230445	-1.6782564287069004	-1.5390804314379738	-1.6655086895957205	-2.015523865101262	-1.1248429030487181	0.4616277141825356
cur_kal_20m_20200214	KP0454_AC_WP20	23738	-1.5226553291467646	-1.6092460353833604	-1.4517268318153596	-1.5758733412229722	-1.9149821070659003	-1.1345122699544492	0.502680256512093
cur_kal_20m_20200214	KP0455_AC_WP20	37038	-1.1146114822990105	-1.2561498093276755	-1.0119498655966315	-1.317060021236519	-1.70364319138771	-0.9505663341131129	0.7821667913424123
cur_kal_20m_20200214	KP0456_AC_WP20	6417	-1.455585011440298	-1.52773836415196	-1.3637529630599947	-1.4659221718262496	-1.9612580147218992	-1.0114928447581553	0.5324189802631999
cur_kal_20m_20200214	KP0457_AC_WP20	1133	-1.764394687644409	-1.7985960276663455	-1.7352537044637204	-1.6823533304912115	-2.090712505326561	-1.2965261545322708	0.4108831854838496
cur_kal_20m_20200214	KP0458_LM_WP20	10769	-1.7070389556537968	-1.7784004971285385	-1.6355192166572154	-1.654283335077786	-2.0558028519916447	-1.1872966645382192	0.4015675436469481
cur_kal_20m_20200214	KP0459_LM_WP20	13052	-1.7125562012100362	-1.813561776096253	-1.6150168699779852	-1.6867940297308675	-2.049016594244727	-1.219592459362135	0.40565541667330207
