SB10	KP0051_AC_SB10	6121	-47.05562044519932	55.805085994222075	61.242784285721726	-18.108123177351693	51.325680610927215	52.248285116188775	-0.12013570105303799	-0.6393430158455807	0.7594787168986188	0.9723602543434251	0.0785011618267247	0.2198933909080574	-0.20020726536688038	0.7649039650056285	0.61224094539077	0.01470347274086045	0.015571527837623646	1	0.013824600981441025	0.006651818193680912	0.4811580603744522	-1.7158994978035471	-1.7641120979924527	-1.6746446672770507	-1.6550167667241344	-1.970055260740227	-1.4374920987060498	0.47723121134760255	-1.6577033787456952	-1.81650775305898	-1.564888806335906	0.399843718311721682574	0.4528368504035384	0.22218923899632848	2.038068326121866
SB10	KP0052_AC_SB10	3720	0.19291988100954505	54.12386185488868	54.12394252923806	-27.549072003083747	24.085685344472246	34.48862878513308	0.2930960005371157	-0.8065260687313367	0.5134300681942209	0.853944565548409	0.46234008880689637	0.2387892821136877	-0.42996908428337755	0.36845263296495306	0.8242385842835237	0.00937453536236567	0.00959177417235912	1	0.008518047863147448	0.007198442612751568	0.845081259039993	-1.8069996523309422	-1.8648097288497785	-1.7768317762152133	-1.856793268688064	-2.11127591808625	-1.5473110857741332	0.5395305670175394	-1.8554985292874833	-1.9507084631439342	-1.7396310633485743	0.680834665162249161144	0.3564843080697241	0.19009119070255043	1.8753331322309466
SB10	KP0053_AC_SB10	531	-47.67909841508387	62.56756221739371	65.72703469545259	-57.16493318160294	-62.10594159601535	112.25766553125978	-0.7468966390403294	0.6591213107928694	0.08777532824745995	0.3124651574291397	0.23138408677180325	0.9213180394313146	0.586950539639451	0.7155560788977117	-0.37877244087907075	0.0036603697558023032	0.0019891089863320784	1.8402057307840298	0.0015220844057609428	0.0	0.0	-1.7577837736363617	-1.7830275944857357	-1.734126246292495	-1.790045927594809	-1.9842264784195254	-1.5659911964340039	0.541424204357304	-1.7705707128127166	-1.8240252637672514	-1.7181519420745026	0.625667439840290840259	0.2377493230137809	0.11967161107916523	1.9866810588561798
SB10	KP0054_AC_SB10	291	-51.33335053813919	31.90845902089807	125.61099047619518	-40.99031725163596	-54.4952776997049	121.23045447130137	-0.7773730132898152	0.604946532207966	0.17242648108184913	0.4389659067374607	0.32536591990941777	0.837523701684709	0.45055535834220406	0.7267576702939259	-0.5184815886201489	0.0015858031478206524	0.0008833525172653878	1.7952098588339966	0.0007792715292142297	2.381413254131047e-05	0.030559479781486692	-1.6909471243818601	-1.7076552986350761	-1.6780686301187935	-1.727114639939413	-1.8952864323090057	-1.5132937325596192	0.534929877092432	-1.7042896510462537	-1.753607421659672	-1.6338033904710827	0.52302327940180338655	0.2314307004480572	0.09232922802760218	2.506581127038884
SB10	KP0056_AC_SB10	178	74.725293551704	-20.235822259755032	74.79855229836173	-71.02730394731267	64.5585355892394	105.57031873044868	0.17086728443427882	0.6060164849305396	-0.7768837693648183	0.6010153798710807	0.5606947897007953	0.5695628727022165	0.7807591717479057	-0.5642387551336879	-0.26842083178604137	0.0011901410736212133	0.001046366488669129	1.1374036597205543	0.0012745508639487421	9.679613659630036e-05	0.07594529126629909	-1.855461664234383	-1.8752858883798087	-1.8405947191257193	-1.8793072538269715	-2.0440683588991857	-1.6773798854263295	0.5143513044697984	-1.855711407293504	-1.9018648384066545	-1.7967438883155427	0.4414265104344306545318	0.2698369964900419	0.12700656456877624	2.1245909406826016
SB10	KP0057_AC_SB10	3002	-77.54399926915434	-72.62809494440647	100.22857191946983	-21.091176492152606	-46.66813895255037	131.55825496120775	-0.800736138891433	0.538629513474519	0.262106625416914	0.5416246175366892	0.46413066328118935	0.7008748112754506	0.25586013669869484	0.7031791909722345	-0.6633811994865089	0.018150762803471488	0.00936653927099931	1.9378302143748973	0.013313530471596278	8.299415241496278e-05	0.006233819991776522	-1.894008260800604	-1.9268647388577111	-1.8570944157546916	-1.8985568383037295	-2.109070369199139	-1.7605192344414973	0.6170173812461528	-1.91782174615457	-1.9848931156577438	-1.840597360453523	0.629851201987967271811	0.4045583968975816	0.2118159378492184	1.9099525796097898
SB10	KP0058_AC_SB10	3938	-79.4564126112051	-86.30045600165403	93.49519819562104	-29.50085535682443	-16.439903619564063	32.5425078734989	0.6317647627677182	-0.7638276496854527	0.13206288691773452	0.611051158259991	0.5955615792784006	0.5214622587268812	-0.4769588729798118	-0.24874430016266666	0.8429925898976887	0.014935117433450922	0.01004555873034821	1.4867383521765767	0.010586535376224174	0.0006192328258676499	0.0584924910616515	-1.5897949891794334	-1.6346090483852582	-1.5453082253634003	-1.6678122462224731	-1.863390337011522	-1.4582877078555059	0.6753729256265071	-1.6106834035435753	-1.6918315503764774	-1.5191348321194094	0.590842502549221965157	0.40186296805416555	0.2059402362646014	1.9513572254905724
SB10	KP0059_AC_SB10	194	17.842975567964782	-32.02138196163196	35.12129500680209	68.22854529149038	83.232525672948	83.51037029355744	-0.7721977632367032	0.15635345546328247	0.6158443077734207	0.5688837668735082	-0.26155258657530894	0.7797188623110083	0.28298741003804434	0.9524409910437793	0.11302337961458632	0.0014386828375594627	0.0008242539075496336	1.7454364782284402	0.000862757407633039	0.0	0.0	-1.8149764267064075	-1.829887599032998	-1.7974177171257222	-1.771651290007541	-1.9756390867914275	-1.5837404128419255	0.4099596930652595	-1.8298961655216666	-1.8700341885889094	-1.7789026827320473	0.604157271020844742778	0.27925072913913734	0.13471998823185793	2.0728232892845626
SB10	KP0061_AC_SB10	6307	5.095830774217701	18.07672170603976	18.693915929964042	-60.064179810446525	-21.458866935401506	119.32067750807913	-0.4156284315644899	0.8164518379815563	-0.40082340641706643	0.3226592962542467	0.54438375438626	0.7742979442701851	0.8503787305759455	0.19249084190386526	-0.48969714147336485	0.04253517652761403	0.021152748550556866	2.010858136281975	0.021226502739061924	0.0	0.0	-1.6119110450103953	-1.6886923058617376	-1.5346010363634945	-1.7191447739420092	-1.8688612489416156	-1.534034617851287	0.7674126848706396	-1.6656259340780057	-1.729681843620615	-1.6026336395948486	0.926977280106492959519	0.3755026612654455	0.2094321587355663	1.792956074809712
SB10	KP0062_AC_SB10	3612	-38.398421258892604	36.382993977779364	47.258935278236294	-18.781244842279634	-32.66807753570867	35.97206755526526	0.7668836310329371	-0.6261703106304611	-0.1407133204024759	0.5797817436705611	0.5819153241263999	0.5702873707642411	-0.2752137826491651	-0.5189270638845298	0.8093034512518277	0.021360614238795927	0.01397262453135596	1.5287474583504754	0.01625711679777522	0.0005069154939869217	0.031181143636508344	-1.6733475413854375	-1.7243736152992732	-1.624687180811689	-1.7426934408485828	-1.8803695388177584	-1.534034617851287	0.5977508616648062	-1.6906135202556611	-1.7690144872228704	-1.5863107252884614	0.523617821683263957017	0.3625233179548073	0.18157039576973233	1.996599260677713
